FID,distance_before
3234,878.1200006
3235,1297.233071
3236,1439.106735
3237,821.3076771
3238,901.4192063
3239,550.7142664
3240,1193.170592
3241,1317.604323
3242,684.5774935
3243,1325.820231
3244,1262.246805
3245,1007.79107
3246,1317.565632
3247,1911.709337
3248,1246.139246
3249,853.1705585
3250,1473.851234
3251,1770.044769
3252,1644.13123
3253,623.5006101
3254,577.4805134
3255,929.0275928
3256,1250.514127
3257,1766.835218
3258,768.7653749
3259,970.8812128
3260,1173.342144
3261,851.6149907
3262,1015.726923
3263,1429.954499
3264,1146.435994
3265,1118.88325
3266,1157.780272
3267,444.7120588
3268,1144.761842
3269,1269.331445
3270,1312.737789
3271,684.5222351
3272,653.5105679
3273,1351.367513
3274,1783.666114
3275,1234.037277
3276,1097.00899
3277,1454.284225
3278,1363.17054
3279,706.415749
3280,664.8865402
3281,1195.97778
3282,707.7628208
3283,715.4236288
3284,780.8736733
3285,1593.826658
3286,1532.061383
3287,664.1092875
3288,1106.257327
3289,667.8294791
3290,1880.485156
3291,1576.172563
3292,2177.392007
3293,1327.045732
3294,894.0559532
3295,1359.245886
3296,736.8926186
3297,1133.2099
3298,727.5600318
3299,1799.216693
3300,1706.950755
3301,1130.597729
3302,1201.558496
3303,973.4409169
3304,1034.844797
3305,1231.233994
3306,1029.15529
3307,108.3826371
3308,812.2382506
3309,447.0581409
3310,1525.75552
3311,190.2435051
3312,1155.973838
3313,1363.470865
3314,1026.082779
3315,1379.233991
3316,1194.793072
3317,1134.808083
3318,2099.463961
3319,1333.365274
3320,1169.158732
3321,400.9717171
3322,920.7386643
3323,999.0336369
3324,741.875578
3325,1191.811994
3326,368.7015506
3327,1788.410739
3328,1262.152829
3329,1060.965529
3330,1664.661347
3331,1955.602475
3332,346.1488328
3333,774.3701494
3334,953.4518214
3335,480.796614
3336,996.5730605
3337,265.5200724
3338,1010.864844
3339,1054.173864
3340,359.9823962
3341,1628.955416
3342,347.535892
3343,796.795116
3344,1037.62999
3345,854.7296615
3346,914.0003942
3347,1238.612442
3348,1197.176136
3349,1199.316963
3350,1480.680181
3351,1334.292093
3352,419.8127255
3353,1217.09682
3354,1882.078759
3355,587.9550498
3356,722.9389878
3357,1710.309205
3358,1179.722621
3359,1079.33112
3360,1162.651822
3361,1090.679368
3362,2226.118055
3363,1739.972182
3364,773.4728061
3365,998.2322871
3366,669.963949
3367,1849.221919
3368,937.4097326
3369,1207.178292
3370,765.7333743
3371,1642.244729
3372,1490.368048
3373,1766.151958
3374,88.93877744
3375,1673.723897
3376,2145.043374
3377,1691.587464
3378,1065.900351
3379,223.0637265
3380,671.7740202
3381,1909.30122
3382,1221.627297
3383,980.4858828
3384,478.6851067
3385,745.2393418
3386,1916.284485
3387,743.1033272
3388,904.4731806
3389,939.8402472
3390,1150.767754
3391,424.2513867
3392,1760.202488
3393,374.3254779
3394,2077.649564
3395,849.5593656
3396,1230.704225
3397,1570.01994
3398,1167.655466
3399,1514.190559
3400,1315.040398
3401,1320.332969
3402,1292.154802
3403,1584.327537
3404,1114.997068
3405,1874.027038
3406,167.1839192
3407,674.6379142
3408,854.7464087
3409,1390.283571
3410,739.971991
3411,467.6369371
3412,1375.506265
3413,1598.800179
3414,870.9297381
3415,2036.434915
3416,470.4371073
3417,1825.027098
3418,513.5936974
3419,1385.801531
3420,1242.38335
3421,927.1547103
3422,449.7357293
3423,980.4469075
3424,2152.793463
3425,1131.014394
3426,949.699787
3427,928.0857769
3428,1202.094669
3429,1195.717681
3430,1014.357171
3431,437.3098767
3432,877.5440389
3433,1368.443535
3434,1926.672706
3435,1346.326654
3436,517.1722776
3437,1794.8392
3438,1156.41039
3439,1752.532336
3440,1239.880588
3441,1843.185594
3442,946.2317138
3443,1642.212794
3444,1216.60277
3445,1639.079202
3446,1198.055892
3447,1006.690377
3448,639.7535474
3449,1328.336738
3450,1786.008479
3451,1338.842364
3452,485.4624527
3453,684.4990212
3454,2119.176256
3455,859.1952023
3456,800.1615958
3457,1819.76971
3458,828.0704021
3459,1744.447163
3460,1088.464567
3461,226.5883469
3462,899.8184395
3463,1481.12253
3464,773.7427991
3465,1782.777322
3466,362.4565388
3467,1458.912558
3468,664.9978583
3469,901.4017755
3470,191.6816818
3471,1290.683328
3472,657.073698
3473,1181.234359
3474,1509.544507
3475,574.0729265
3476,1258.188568
3477,1269.450164
3478,755.8810769
3479,665.396906
3480,803.1001135
3481,1322.839377
3482,1376.19751
3483,494.9912869
3484,419.9333112
3485,209.9822077
3486,1263.37583
3487,1537.561198
3488,1079.50478
3489,776.0617939
3490,286.3145238
3491,883.4812008
3492,1176.541608
3493,845.9933166
3494,1515.59241
3495,742.0150692
3496,367.1487626
3497,969.3566564
3498,1401.376284
3499,1455.325305
3500,252.6940336
3501,1362.801309
3502,1319.959399
3503,1221.745954
3504,646.6845002
3505,897.3626266
3506,1178.195752
3507,1192.494078
3508,1376.140268
3509,916.5758561
3510,961.2515928
3511,1509.367598
3512,1455.852906
3513,1044.021835
3514,1446.071165
3515,1195.644624
3516,257.9202503
3517,689.0904622
3518,1422.465805
3519,813.6730384
3520,370.7449116
3521,180.0441512
3522,961.4967991
3523,701.4902087
3524,1573.459193
3525,1411.899419
3526,566.319479
3527,913.7380319
3528,813.5458239
3529,630.4397799
3530,370.3390855
3531,304.4298416
3532,1050.136055
3533,1242.489526
3534,1478.804761
3535,383.5306941
3536,1478.06392
3537,775.077964
3538,940.8571884
3539,407.8607983
3540,745.483266
3541,1060.693107
3542,1459.868311
3543,883.2109884
3544,1157.104784
3545,641.9639832
3546,1352.146023
3547,1490.813363
3548,1181.997362
3549,634.6018291
3550,909.7275684
3551,995.8680774
3552,130.8059842
3553,661.0091365
3554,1207.697704
3555,1009.190038
3556,655.5196102
3557,822.7954934
3558,1195.738291
3559,1273.360164
3560,1442.469538
3561,1000.93125
3562,1445.640367
3563,1014.975494
3564,1444.940961
3565,869.3439573
3566,502.3423954
3567,1391.095743
3568,1230.765725
3569,474.3512619
3570,448.3104215
3571,1146.957404
3572,1221.507403
3573,1511.997795
3574,1406.976905
3575,845.8256137
3576,1021.871875
3577,923.6263864
3578,1089.392844
3579,1018.735006
3580,1245.278419
3581,1326.179788
3582,476.0006234
3583,917.1116903
3584,925.8273998
3585,1676.076635
3586,714.9199491
3587,426.5790848
3588,925.1719954
3589,827.6554116
3590,1339.117398
3591,260.4722543
3592,1263.535912
3593,1119.244197
3594,1211.850484
3595,1145.710463
3596,1334.581996
3597,1213.951348
3598,1225.643256
3599,1622.73376
3600,1206.041615
3601,1510.973143
3602,515.734151
3603,1288.893754
3604,931.5683686
3605,831.9146413
3606,762.7119094
3607,918.2792422
3608,1058.666178
3609,699.4196643
3610,926.0950753
3611,375.7392064
3612,1262.91469
3613,780.1618593
3614,1268.061874
3615,1198.696906
3616,743.5975873
3617,1301.267069
3618,776.1537105
3619,161.8627894
3620,933.6438911
3621,121.7183922
3622,1600.57432
3623,1218.224607
3624,896.1239316
3625,1112.527201
3626,912.871124
3627,1279.524393
3628,1057.976752
3629,1200.829398
3630,828.667452
3631,1000.95909
3632,791.4539689
3633,1330.859776
3634,1617.606524
3635,416.1678775
3636,679.5391949
3637,492.8640189
3638,200.5156581
3639,1489.721787
3640,446.9322345
3641,410.8907934
3642,731.6764229
3643,796.6932245
3644,879.9014139
3645,1150.500028
3646,527.3130562
3647,1250.799366
3648,638.680798
3649,1302.598258
3650,1414.643954
3651,770.1898744
3652,957.5928076
3653,629.6666016
3654,805.3210266
3655,1204.234643
3656,1579.102115
3657,1157.18721
3658,399.9089283
3659,463.4188558
3660,1270.120263
3661,1177.953397
3662,847.4428505
3663,300.2757139
3664,866.1439458
3665,376.4638438
3666,892.1896232
3667,757.6742762
3668,390.7517802
3669,1724.1337
3670,624.4260617
3671,388.8801256
3672,1014.948953
3673,728.8838394
3674,807.3692284
3675,1248.403995
3676,1304.326295
3677,1169.956836
3678,1233.300131
3679,796.4716112
3680,214.6493799
3681,1399.544577
3682,869.3326261
3683,1479.024983
3684,1183.545432
3685,549.977272
3686,1294.471796
3687,1509.798306
3688,1033.734878
3689,1291.10417
3690,958.2163619
3691,1576.848625
3692,646.5576592
3693,850.1346763
3694,1029.691215
3695,609.3651168
3696,351.8306798
3697,762.6014694
3698,755.6959571
3699,1235.974117
3700,1222.937905
3701,1277.163801
3702,1333.033979
3703,946.19266
3704,475.3602783
3705,1284.375538
3706,1169.915885
3707,749.1659271
3708,908.3714131
3709,1056.797809
3710,1045.41448
3711,1407.12465
3712,433.6864805
3713,1314.335649
3714,941.3710057
3715,1244.022226
3716,1188.055085
3717,388.0228732
3718,1328.273707
3719,962.7498883
3720,735.024127
3721,1280.503545
3722,1106.895308
3723,874.6468102
3724,1432.24092
3725,1185.263986
3726,1327.178664
3727,1325.389393
3728,470.1962175
3729,1489.539059
3730,516.5723492
3731,805.8700562
3732,1189.182691
3733,1150.221787
3734,712.0443336
3735,413.3190374
3736,1177.830383
3737,528.8838783
3738,1276.515122
3739,955.3869649
3740,428.8649972
3741,931.8818716
3742,249.0684684
3743,1169.345897
3744,538.2767505
3745,1317.079687
3746,759.3325357
3747,804.7703047
3748,1436.614586
3749,764.0295331
3750,675.6802796
3751,297.0801701
3752,1423.745958
3753,1274.403271
3754,910.3472045
3755,1190.437652
3756,625.0484401
3757,205.4284131
3758,748.2521533
3759,1456.507538
3760,1258.058658
3761,1402.930801
3762,654.0694688
3763,1335.846652
3764,1210.374477
3765,1650.43103
3766,1677.093985
3767,1226.818726
3768,687.3903699
3769,914.8856894
3770,651.7626291
3771,1313.014261
3772,497.6970837
3773,388.351783
3774,1180.669597
3775,1242.015837
3776,1186.828537
3777,570.3904815
3778,938.8995816
3779,402.5470312
3780,504.4543583
3781,1352.853337
3782,1386.405823
3783,600.9183816
3784,1299.814622
3785,1669.990471
3786,1192.154281
3787,723.3140189
3788,1100.069798
3789,991.2203811
3790,1317.93702
3791,1083.357631
3792,1559.719107
3793,726.4723802
3794,754.3088789
3795,1151.177539
3796,478.8610163
3797,871.4968773
3798,854.3778076
3799,885.9731318
3800,1002.673015
3801,1523.468713
3802,534.8762471
3803,409.0050159
3804,1133.468178
3805,1290.85251
3806,1161.23487
3807,1247.95403
3808,1396.711741
3809,1703.476321
3810,686.3495453
3811,661.9783974
3812,1407.293042
3813,1221.817346
3814,481.1920985
3815,1281.872183
3816,1059.665539
3817,480.7021291
3818,533.6171956
3819,920.302409
3820,365.0741814
3821,1318.187993
3822,737.7649531
3823,634.2816291
3824,846.7775173
3825,950.1302407
3826,1323.312712
3827,423.7723445
3828,1298.405398
3829,902.2565262
3830,237.9186384
3831,1259.485616
3832,763.6776417
3833,1231.121896
3834,1275.938719
3835,1420.567976
3836,589.4048512
3837,759.6642059
3838,1188.907853
3839,370.9282907
3840,1088.330983
3841,1130.709853
3842,1258.837725
3843,772.7319688
3844,597.3232815
3845,743.866004
3846,1198.421436
3847,1209.851851
3848,911.4759759
3849,892.7319229
3850,1374.599799
3851,1516.870611
3852,1180.355289
3853,760.0941604
3854,1124.056225
3855,1093.770465
3856,628.6323592
3857,927.8306736
3858,1659.538266
3859,1187.174689
3860,1381.780412
3861,1154.63992
3862,277.2594782
3863,436.7833975
3864,937.0556106
3865,1445.678123
3866,874.7146468
3867,809.5274091
3868,171.4852222
3869,382.3232258
3870,728.0668373
3871,1278.212941
3872,1074.699257
3873,1365.164752
3874,1180.400759
3875,893.2968494
3876,1819.460198
3877,911.1209938
3878,1526.180185
3879,909.572146
3880,1207.807513
3881,1183.346248
3882,485.4133477
3883,870.7483423
3884,1451.417611
3885,1094.795954
3886,636.9888528
3887,211.0868045
3888,488.430525
3889,1373.530619
3890,1372.770724
3891,684.3901877
3892,1350.60831
3893,1688.588176
3894,1047.608566
3895,1233.305211
3896,1260.697034
3897,910.9881961
3898,394.5725066
3899,1443.387768
3900,1257.543985
3901,1186.178849
3902,329.4426407
3903,424.7464235
3904,1282.375566
3905,634.8126308
3906,1002.112102
3907,811.3833421
3908,1267.807553
3909,1282.608026
3910,938.063502
3911,673.4181676
3912,699.9103047
3913,351.0152727
3914,1500.369053
3915,679.6836796
3916,899.9398041
3917,1188.987728
3918,1471.097979
3919,323.5819426
3920,864.0067743
3921,1247.302621
3922,1232.358123
3923,813.2540935
3924,1182.447553
3925,476.2631131
3926,843.5783671
3927,1338.714695
3928,1183.146401
3929,1109.151721
3930,1132.247366
3931,1493.04521
3932,1439.309803
3933,1423.413725
3934,464.0636845
3935,1292.585091
3936,1171.069292
3937,1390.79509
3938,922.6805155
3939,812.2087661
3940,1282.102132
3941,1548.608872
3942,907.4098512
3943,1076.909673
3944,1195.347777
3945,1008.396595
3946,1161.54968
3947,639.7481114
3948,656.6474374
3949,626.4426777
3950,432.2411359
3951,1107.193715
3952,553.5556954
3953,1071.699606
3954,110.2782916
3955,429.1498391
3956,1202.174235
3957,817.6860159
3958,735.9654845
3959,1157.674974
3960,1369.443953
3961,1198.750407
3962,820.4262575
3963,1328.830335
3964,472.1984957
3965,872.9429417
3966,1359.40809
3967,516.9572724
3968,907.8144228
3969,1304.330307
3970,629.2223552
3971,581.7275338
3972,1466.390822
3973,864.2721503
3974,1398.384949
3975,510.7723913
3976,1429.639864
3977,1038.290251
3978,1543.250283
3979,1148.513773
3980,438.4335747
3981,1152.231756
3982,737.9586089
3983,1006.941816
3984,880.9013221
3985,871.4056974
3986,1314.52788
3987,929.0684744
3988,1254.12119
3989,895.3558665
3990,545.8187571
3991,751.1989431
3992,1442.232377
3993,659.5202522
3994,583.141963
3995,635.4997576
3996,1032.377372
3997,979.2384156
3998,1144.805967
3999,1107.16572
4000,599.9942421
4001,849.2175008
4002,743.0563846
4003,2407.621565
4004,2532.1783
4005,1975.292496
4006,2673.428892
4007,2911.772553
4008,2202.795019
4009,2507.136937
4010,3357.757508
4011,1694.796186
4012,2953.394023
4013,2383.250263
4014,2439.183838
4015,2665.380033
4016,1827.615034
4017,2276.680132
4018,1497.151013
4019,2375.182963
4020,1912.590309
4021,2497.202696
4022,1970.106709
4023,2405.140703
4024,2554.198343
4025,1605.112275
4026,2196.594446
4027,3442.341772
4028,2658.193269
4029,2382.959134
4030,2412.215712
4031,3298.904303
4032,2093.660663
4033,1493.242289
4034,2477.094166
4035,1518.004073
4036,3131.247199
4037,3103.559789
4038,2767.980579
4039,3170.157422
4040,2456.680223
4041,2506.900314
4042,1892.784947
4043,2316.281914
4044,3298.166158
4045,3355.875362
4046,1790.940321
4047,3106.442139
4048,1380.682352
4049,1815.477209
4050,1954.386329
4051,2855.954518
4052,1562.627085
4053,2489.571642
4054,2950.220616
4055,2429.966629
4056,2837.759774
4057,2557.521652
4058,1566.701077
4059,2345.281571
4060,3740.546033
4061,2034.700817
4062,2828.310423
4063,2324.577901
4064,3203.613518
4065,3307.608047
4066,2432.62465
4067,1808.794313
4068,1664.045034
4069,1741.998769
4070,1359.481497
4071,3021.816901
4072,1606.280338
4073,2908.587808
4074,3237.596534
4075,2377.923667
4076,3123.238521
4077,2909.736129
4078,2324.226176
4079,3112.259447
4080,2933.906325
4081,2531.119825
4082,2772.860287
4083,2864.388113
4084,1877.179925
4085,3076.689698
4086,2168.525377
4087,3053.393356
4088,1369.699791
4089,2337.228276
4090,1935.960459
4091,2329.557567
4092,3158.886254
4093,2493.443757
4094,2642.903921
4095,3250.101457
4096,2180.793993
4097,2664.429412
4098,3014.740182
4099,2283.79111
4100,2644.490353
4101,2277.518506
4102,2501.935938
4103,2489.92923
4104,1654.034
4105,2603.660747
4106,2890.581394
4107,2933.797692
4108,2255.823033
4109,2771.844974
4110,2769.278974
4111,2996.276022
4112,2978.85393
4113,3039.49787
4114,3304.597786
4115,2628.465293
4116,2458.68851
4117,3193.672406
4118,2548.485705
4119,1637.88841
4120,2869.226398
4121,1716.355954
4122,3569.227542
4123,2335.098893
4124,2377.02442
4125,2276.119265
4126,2981.675565
4127,2705.559339
4128,2862.295172
4129,2875.150256
4130,2364.411639
4131,3448.302604
4132,3005.390821
4133,2791.096875
4134,1890.430754
4135,3145.392801
4136,2017.397878
4137,2399.20496
4138,1895.512441
4139,3162.463509
4140,2251.265767
4141,3045.808076
4142,3291.016772
4143,2513.479163
4144,3016.053805
4145,1892.675035
4146,2646.418261
4147,3007.60735
4148,3085.750477
4149,3201.411432
4150,1913.459332
4151,2899.286017
4152,3028.88657
4153,1717.69609
4154,2595.334873
4155,2640.515796
4156,3355.174257
4157,1694.255377
4158,2617.177355
4159,3280.900947
4160,1990.6897
4161,2577.183068
4162,2567.707953
4163,1307.275728
4164,1418.72945
4165,1400.979197
4166,2805.706967
4167,3176.817522
4168,1430.962242
4169,2559.229694
4170,1903.823691
4171,2286.948255
4172,1629.297646
4173,2265.66216
4174,1787.829179
4175,2410.567243
4176,3164.598817
4177,1919.097545
4178,2509.868053
4179,2372.248038
4180,2277.920206
4181,3280.780946
4182,2406.58103
4183,2962.868559
4184,2915.133876
4185,1967.804923
4186,3311.065382
4187,3404.78593
4188,3188.121778
4189,2208.48721
4190,1895.905713
4191,3249.950048
4192,3225.360767
4193,3322.164745
4194,3054.885038
4195,2290.93262
4196,2481.253571
4197,1759.300255
4198,2569.431242
4199,2795.684326
4200,1495.002189
4201,2332.774447
4202,2207.229099
4203,3278.877839
4204,3160.407344
4205,2253.300243
4206,2922.97146
4207,3422.396793
4208,2620.966941
4209,2964.68746
4210,3411.196975
4211,2173.567015
4212,2633.452756
4213,2620.192315
4214,2821.217639
4215,3747.978457
4216,1587.255554
4217,2728.506603
4218,3337.154648
4219,2080.450323
4220,2767.786146
4221,2233.992637
4222,1739.942577
4223,3328.450313
4224,2436.501793
4225,2177.94284
4226,2953.242468
4227,2402.878693
4228,3138.775888
4229,3137.546395
4230,1619.142168
4231,2967.743392
4232,2387.619685
4233,2204.262129
4234,2176.538422
4235,1846.71484
4236,3240.182539
4237,2942.044279
4238,2687.934645
4239,2103.421534
4240,1836.895112
4241,2549.682813
4242,2631.68599
4243,2235.924395
4244,2917.7625
4245,2300.59532
4246,1468.989385
4247,1479.140708
4248,1541.053098
4249,1857.616999
4250,3135.351895
4251,3170.30694
4252,2394.144845
4253,3151.995024
4254,2453.458936
4255,2512.533828
4256,2265.099747
4257,3263.59698
4258,3576.052233
4259,2916.448698
4260,2275.525557
4261,2900.178988
4262,1912.080959
4263,2325.434595
4264,3221.529232
4265,2370.752649
4266,2593.819639
4267,3025.941088
4268,1766.17436
4269,3656.575859
4270,3039.872743
4271,2624.73609
4272,1455.36009
4273,2576.368447
4274,2069.895174
4275,3310.6894
4276,3243.217641
4277,2382.050129
4278,2470.331318
4279,3240.230685
4280,2374.302798
4281,3298.970616
4282,1861.906801
4283,3120.206722
4284,1717.401719
4285,2632.999503
4286,3364.244349
4287,2917.472319
4288,3241.244314
4289,2492.675471
4290,2766.597424
4291,2391.589077
4292,2394.422749
4293,3641.471707
4294,2552.055004
4295,2098.615016
4296,1722.093975
4297,2246.203507
4298,2831.991185
4299,2447.327315
4300,2739.09526
4301,3053.551166
4302,2269.344176
4303,3143.21857
4304,3106.60892
4305,2039.272365
4306,2986.039177
4307,2933.908228
4308,3042.842991
4309,2588.841897
4310,3205.195899
4311,3329.876746
4312,3067.562914
4313,2417.44031
4314,2613.793716
4315,2566.813184
4316,2438.588686
4317,3775.82324
4318,3212.685784
4319,2585.209035
4320,3056.435874
4321,2312.242659
4322,2546.109023
4323,2058.290357
4324,3322.261544
4325,1898.577217
4326,2593.304229
4327,2643.201973
4328,1874.209591
4329,2487.61854
4330,3094.341871
4331,1570.825181
4332,3115.399683
4333,3310.14722
4334,3216.693574
4335,2132.973535
4336,3127.920473
4337,3020.877474
4338,2845.530464
4339,3238.703066
4340,2477.565306
4341,3064.441208
4342,1534.735242
4343,2894.798219
4344,3036.880869
4345,2454.260946
4346,3130.275937
4347,2160.651884
4348,1711.515436
4349,3079.438904
4350,3441.888327
4351,2315.04937
4352,2158.091648
4353,2698.140093
4354,2593.293219
4355,3058.397101
4356,2826.250327
4357,1841.241798
4358,2156.052368
4359,1654.593804
4360,2489.105511
4361,2779.706974
4362,2655.210574
4363,2330.659636
4364,1881.414372
4365,2552.263672
4366,3056.565468
4367,3367.777501
4368,2562.105437
4369,3021.092474
4370,1780.685903
4371,3163.497842
4372,2111.249441
4373,2523.202057
4374,2768.486942
4375,2545.502981
4376,3096.970529
4377,2883.434899
4378,2676.580318
4379,1883.937176
4380,3003.844499
4381,3131.843786
4382,3081.658975
4383,3193.856084
4384,3129.308791
4385,2461.769466
4386,3089.315653
4387,3360.524687
4388,2766.637625
4389,2075.955274
4390,2276.246985
4391,2987.608654
4392,2599.484981
4393,1889.961814
4394,3021.579504
4395,2065.790992
4396,2299.941166
4397,1793.401266
4398,1912.51727
4399,2125.297684
4400,3659.28792
4401,1591.893564
4402,3846.061719
4403,2708.006416
4404,1841.172968
4405,2461.051257
4406,2484.044694
4407,2331.772241
4408,2288.397984
4409,1502.896394
4410,2237.117523
4411,1762.830064
4412,2431.324456
4413,2187.111
4414,1305.953153
4415,3227.740718
4416,3009.482067
4417,3012.665749
4418,3312.638196
4419,2256.47977
4420,2526.364047
4421,2622.047121
4422,2957.878071
4423,2500.406043
4424,2856.223749
4425,1660.824572
4426,3302.745516
4427,3284.642746
4428,2300.908248
4429,2449.369786
4430,3149.241247
4431,2632.851284
4432,3006.539603
4433,2570.093992
4434,2424.386226
4435,2959.80352
4436,2769.279387
4437,2507.903715
4438,2932.06809
4439,2885.576724
4440,3116.626746
4441,2775.076899
4442,2143.468323
4443,2539.296888
4444,2104.912287
4445,2962.919121
4446,2957.901318
4447,2406.139586
4448,3095.404829
4449,1556.584686
4450,3392.240532
4451,2843.455176
4452,3304.87007
4453,2371.86199
4454,2062.81535
4455,3288.604144
4456,2529.634412
4457,2174.995074
4458,3189.173518
4459,2812.027113
4460,2084.816272
4461,3249.116834
4462,2664.524666
4463,2879.902731
4464,3274.404878
4465,2601.457931
4466,3030.426315
4467,2770.450853
4468,2684.181868
4469,1899.972783
4470,3061.415751
4471,2584.195266
4472,2935.224214
4473,1887.653325
4474,2605.208801
4475,1715.958743
4476,2488.168942
4477,2858.884501
4478,2171.578587
4479,2314.06186
4480,2617.263756
4481,2500.041163
4482,2767.162087
4483,2505.959525
4484,2416.403613
4485,2060.232687
4486,3520.929218
4487,1122.3656
4488,2236.293483
4489,2598.005712
4490,1813.653127
4491,3039.576344
4492,3070.747003
4493,1393.550211
4494,3179.590449
4495,1440.605503
4496,2183.09557
4497,2294.814392
4498,1542.640839
4499,2637.628353
4500,3428.484207
4501,2357.280986
4502,1468.822211
4503,2360.191061
4504,1595.364448
4505,2603.125357
4506,1559.985878
4507,2481.570679
4508,2802.021129
4509,1698.656841
4510,1656.142135
4511,3542.029794
4512,3299.073689
4513,2845.290404
4514,3194.381863
4515,1371.249179
4516,2379.347349
4517,2582.481104
4518,3383.588727
4519,3265.365044
4520,1855.342267
4521,2780.279458
4522,2884.059883
4523,1534.508009
4524,2670.439171
4525,2012.425518
4526,2536.525318
4527,2401.719696
4528,2986.468266
4529,3790.487588
4530,2356.029864
4531,2506.529561
4532,3356.689563
4533,2972.741022
4534,2361.534527
4535,3287.105195
4536,3275.150126
4537,1455.897252
4538,1882.565963
4539,2989.691184
4540,2351.653525
4541,3121.246511
4542,3261.422309
4543,1311.998352
4544,2621.041468
4545,2919.095942
4546,3080.689501
4547,3076.822231
4548,2880.313268
4549,2166.834185
4550,2516.706437
4551,2982.31375
4552,1807.687875
4553,2214.88014
4554,2762.860081
4555,3113.900037
4556,2436.645692
4557,1434.068
4558,2295.264016
4559,2691.130923
4560,1841.874835
4561,1996.778324
4562,2588.34521
4563,1907.471385
4564,2946.461334
4565,2103.865336
4566,3113.057877
4567,2236.633056
4568,2314.456018
4569,3455.257152
4570,3024.127598
4571,2856.253984
4572,3239.95636
4573,1782.342177
4574,2805.519079
4575,3267.432556
4576,3508.791559
4577,2575.434711
4578,3714.401481
4579,3182.101543
4580,3405.370938
4581,2642.785685
4582,1935.420854
4583,2945.302722
4584,2060.943412
4585,2289.933537
4586,3360.760259
4587,2097.891453
4588,2990.897194
4589,1862.783609
4590,3534.672133
4591,3359.811103
4592,2140.74275
4593,3072.979346
4594,1643.69916
4595,1336.775107
4596,1436.142579
4597,2335.780189
4598,2637.963616
4599,1626.385124
4600,2089.169532
4601,2477.036414
4602,3112.19349
4603,3217.145382
4604,2433.391746
4605,1662.878781
4606,3170.81665
4607,2120.513611
4608,3256.496901
4609,3316.720451
4610,2995.164885
4611,3337.158233
4612,3417.988875
4613,2314.434213
4614,1321.125038
4615,2698.763769
4616,2234.275535
4617,3361.789632
4618,2870.076466
4619,2419.635014
4620,3185.914044
4621,1741.1579
4622,1990.225439
4623,3143.377292
4624,2770.949347
4625,2914.430877
4626,3309.300487
4627,3272.689835
4628,2178.634872
4629,2854.722776
4630,2512.098977
4631,3871.118313
4632,1681.120166
4633,2204.505208
4634,2225.390815
4635,2358.51927
4636,2810.13947
4637,1831.757971
4638,2818.974178
4639,2766.206229
4640,2130.443275
4641,2359.340412
4642,3241.097667
4643,1526.951926
4644,3263.169344
4645,3112.532529
4646,3225.736482
4647,2429.803836
4648,2702.630003
4649,3033.609022
4650,2939.95654
4651,2988.070343
4652,3333.619349
4653,2193.479095
4654,2628.752355
4655,2191.384729
4656,2441.021308
4657,1309.28119
4658,2358.090535
4659,2240.027127
4660,2863.176934
4661,3170.531934
4662,2546.656407
4663,1612.547777
4664,3103.509847
4665,2108.766177
4666,3179.304205
4667,3078.14612
4668,2523.990576
4669,2225.34582
4670,3334.51365
4671,2598.981797
4672,3102.905522
4673,2781.254451
4674,2349.347386
4675,1706.719264
4676,2184.860165
4677,2266.856195
4678,3435.204357
4679,3003.936034
4680,3789.403967
4681,1581.936846
4682,2822.421823
4683,2949.930407
4684,2354.443493
4685,1893.128067
4686,2468.83315
4687,2645.403509
4688,1885.626538
4689,1596.816765
4690,2617.157996
4691,1737.668317
4692,1785.713166
4693,2862.228662
4694,1582.915957
4695,2398.136819
4696,3308.569235
4697,2481.115461
4698,3136.513239
4699,2855.854259
4700,2339.008314
4701,2954.243501
4702,2969.88707
4703,2608.302792
4704,2789.468084
4705,2417.629909
4706,2540.602753
4707,3058.203307
4708,2258.926279
4709,2319.15925
4710,3658.806833
4711,1854.638707
4712,3695.592044
4713,3185.890884
4714,2963.259751
4715,3085.881782
4716,1663.713956
4717,2971.253725
4718,3168.231189
4719,1778.71822
4720,3147.074361
4721,2453.528093
4722,2571.355742
4723,2097.043453
4724,2629.023875
4725,2595.36817
4726,2210.700571
4727,3357.575163
4728,3245.687824
4729,2595.513254
4730,3471.493157
4731,1750.150894
4732,1449.965554
4733,1985.597903
4734,1314.327853
4735,2044.682306
4736,1790.701311
4737,961.2126628
4738,1800.656239
4739,1214.271049
4740,2627.331601
4741,1719.964687
4742,1372.043008
4743,2351.10911
4744,1716.120433
4745,1419.263259
4746,1044.037964
4747,1845.549266
4748,1390.56649
4749,1705.546363
4750,668.5058166
4751,1119.937456
4752,1114.944073
4753,875.8891824
4754,1078.86663
4755,1728.517257
4756,2201.885717
4757,1997.08334
4758,2155.081172
4759,1575.223725
4760,710.1224945
4761,1114.780909
4762,1862.66858
4763,1248.916102
4764,1365.872521
4765,1594.358907
4766,1324.495267
4767,1926.011721
4768,2410.179603
4769,1797.592663
4770,1952.186794
4771,1503.374208
4772,1203.058744
4773,716.0829764
4774,2387.900109
4775,2134.522413
4776,1884.468383
4777,1579.962751
4778,1140.463722
4779,2866.264667
4780,1956.654239
4781,1403.289336
4782,935.3848142
4783,1819.986515
4784,1019.124222
4785,2924.890061
4786,2414.026765
4787,672.5597707
4788,971.874126
4789,1365.419134
4790,1374.495479
4791,2677.277199
