FID,distance
3253,388.7793153
3254,420.8239337
3255,441.7239239
3256,727.7824047
3257,536.8943907
3258,734.0197787
3259,178.2653312
3260,556.1310253
3261,290.6423365
3262,134.8102184
3263,468.7062374
3264,307.9786657
3265,495.8381664
3266,475.5740138
3267,423.6435333
3268,149.7994136
3269,183.3181529
3270,454.3437489
3271,355.9840459
3272,367.1527235
3273,468.2101263
3274,392.3449246
3275,604.8647479
3276,211.5569377
3277,305.0202823
3278,416.2262388
3279,616.2436599
3280,360.6003497
3281,297.4037814
3282,706.9108806
3283,710.7949262
3284,661.7076519
3285,523.6791308
3286,504.6336443
3287,403.6540118
3288,515.8952435
3289,680.2036066
3290,508.9588606
3291,513.8853452
3292,586.5325186
3293,477.494986
3294,438.1608106
3295,275.2014989
3296,359.9649613
3297,113.2011817
3298,317.8387254
3299,353.5614993
3300,457.5391672
3301,311.8050869
3302,574.080741
3303,537.741762
3304,518.7161824
3305,467.0720307
3306,436.5909337
3307,554.7704109
3308,325.6438765
3309,479.7439856
3310,196.3243341
3311,496.0658499
3312,75.53401999
3313,517.464699
3314,596.633605
3315,138.3328901
3316,527.0629499
3317,523.9396501
3318,585.1178031
3319,444.5238928
3320,475.4601518
3321,631.7206607
3322,476.9858807
3323,172.397133
3324,383.6294425
3325,557.229122
3326,506.2248162
3327,534.9957914
3328,732.764921
3329,784.2054277
3330,517.8571771
3331,559.7227149
3332,621.2368003
3333,486.3652299
3334,182.0925516
3335,654.0488886
3336,470.7183217
3337,563.0852167
3338,437.5122069
3339,572.6388284
3340,448.8295652
3341,451.7205344
3342,502.4448208
3343,589.3741155
3344,318.5870934
3345,446.8593131
3346,509.2245069
3347,477.7759252
3348,131.0056435
3349,505.3120036
3350,360.8580558
3351,277.459437
3352,636.5880523
3353,592.6241665
3354,574.8073365
3355,728.9294762
3356,491.3671511
3357,428.0738125
3358,564.2044612
3359,434.4358428
3360,304.2923258
3361,471.0850382
3362,593.9734763
3363,434.6844681
3364,333.8339897
3365,492.1856009
3366,363.6521898
3367,441.9779495
3368,627.6436378
3369,546.276362
3370,380.7385162
3371,274.1885883
3372,443.9390566
3373,344.891902
3374,548.0775303
3375,314.7698047
3376,611.0330515
3377,553.0170303
3378,506.8391257
3379,612.4694498
3380,392.8635274
3381,447.3845098
3382,292.6921047
3383,660.6421082
3384,657.1073937
3385,603.5523988
3386,392.3706437
3387,354.7616665
3388,443.298022
3389,387.3311803
3390,67.82812501
3391,444.4343185
3392,355.7961493
3393,656.8075148
3394,410.5931028
3395,530.9484785
3396,517.2549851
3397,522.2665732
3398,472.7828148
3399,437.28236
3400,661.9072993
3401,358.1591048
3402,323.7515034
3403,475.3906084
3404,315.8055145
3405,487.7989064
3406,599.1209561
3407,632.0219267
3408,172.0461378
3409,374.8570363
3410,334.122167
3411,421.7784648
3412,413.303473
3413,514.7362474
3414,264.5696867
3415,405.2219684
3416,678.1610225
3417,316.4586316
3418,623.478809
3419,549.8823492
3420,289.2339895
3421,572.5947964
3422,427.003534
3423,391.3137648
3424,582.8859305
3425,470.0469029
3426,551.0972348
3427,615.6960261
3428,500.2778447
3429,564.9235697
3430,433.2570824
3431,641.1168024
3432,284.1688547
3433,674.8498475
3434,364.0044488
3435,384.5098048
3436,558.8594311
3437,371.4256799
3438,511.3342291
3439,435.3457087
3440,230.3830652
3441,318.528986
3442,149.5614548
3443,516.6875139
3444,478.1022787
3445,481.2170026
3446,349.1882616
3447,523.8393519
3448,377.8474692
3449,759.8779545
3450,472.7355603
3451,764.0240257
3452,634.3453917
3453,693.3659502
3454,610.9563163
3455,336.5435335
3456,590.4991149
3457,385.5202144
3458,402.5803752
3459,390.9022509
3460,122.1681986
3461,574.4194183
3462,489.3116562
3463,290.3301403
3464,319.8117934
3465,437.1319295
3466,613.8222847
3467,397.9012319
3468,639.7488437
3469,555.8080438
3470,607.9887097
3471,469.4084479
3472,190.6685179
3473,496.9437924
3474,776.4408217
3475,273.0192597
3476,740.1251908
3477,552.9576144
3478,594.9486351
3479,477.0896836
3480,587.1461972
3481,770.4500865
3482,777.0942315
3483,485.3392892
3484,322.9462593
3485,390.9378149
3486,730.5134629
3487,748.584661
3488,553.2837385
3489,139.1395011
3490,447.4900473
3491,555.1379623
3492,453.6453853
3493,116.9554547
3494,820.9056338
3495,396.6235058
3496,370.659276
3497,664.2685665
3498,738.3755503
3499,794.0933727
3500,419.8931016
3501,722.169047
3502,769.8544344
3503,601.0725006
3504,179.2990566
3505,476.993783
3506,718.8796408
3507,431.5178756
3508,705.8935352
3509,645.8839658
3510,659.1048371
3511,735.7553554
3512,710.1150842
3513,523.4243082
3514,705.2011279
3515,481.5681219
3516,443.1987389
3517,216.0941616
3518,801.3110417
3519,524.8032833
3520,405.8772299
3521,335.7681729
3522,362.7476583
3523,505.8991232
3524,829.5299933
3525,788.4608106
3526,266.0800592
3527,479.8987045
3528,530.4377665
3529,441.6749263
3530,361.1611232
3531,306.3079731
3532,565.2818222
3533,666.1850527
3534,752.5599839
3535,422.0312716
3536,720.9914625
3537,366.3542416
3538,384.6353863
3539,440.2297435
3540,392.3395558
3541,523.2588437
3542,755.5128478
3543,484.2950162
3544,652.7193276
3545,376.6749274
3546,758.8108493
3547,815.3407488
3548,449.299454
3549,448.7453041
3550,495.9840145
3551,453.9624538
3552,397.5435121
3553,450.5298118
3554,720.1280294
3555,434.2524207
3556,568.0554543
3557,505.6634561
3558,439.7768917
3559,585.2137328
3560,808.6216624
3561,501.5298656
3562,728.7651769
3563,660.5473382
3564,752.6283374
3565,126.8811708
3566,487.8949667
3567,763.1293908
3568,617.1818148
3569,370.9517467
3570,308.2484488
3571,494.44103
3572,679.8530844
3573,765.2533776
3574,768.5702643
3575,468.0809601
3576,421.8682543
3577,521.7335512
3578,621.9351086
3579,537.3940105
3580,669.23783
3581,766.2271658
3582,458.9462295
3583,512.1251492
3584,527.484388
3585,849.3428803
3586,304.5891195
3587,321.7763055
3588,395.6559831
3589,511.0966458
3590,711.9199812
3591,325.3210189
3592,571.4145794
3593,647.2723139
3594,621.8529861
3595,499.5755056
3596,707.8355864
3597,607.9679649
3598,543.6107451
3599,830.0065484
3600,697.9018997
3601,779.4589022
3602,501.5472311
3603,749.9793626
3604,485.4495387
3605,515.4675227
3606,596.7881288
3607,401.2545951
3608,650.7587914
3609,335.0092925
3610,524.8894518
3611,414.8324532
3612,495.1394077
3613,319.2859334
3614,578.2330141
3615,648.6710008
3616,164.7091508
3617,701.7747191
3618,155.2758559
3619,410.2124307
3620,534.2090292
3621,350.786084
3622,792.2741409
3623,611.5973521
3624,624.9639198
3625,636.0073651
3626,504.1098202
3627,477.9585284
3628,533.4063393
3629,671.318948
3630,263.2736396
3631,73.93562288
3632,609.7703345
3633,774.8598675
3634,808.9705192
3635,246.2683506
3636,570.8094106
3637,350.4385366
3638,423.6907862
3639,726.5603618
3640,311.316966
3641,409.3974526
3642,574.5609484
3643,352.6398087
3644,633.7937699
3645,545.0860031
3646,328.5906184
3647,519.8960212
3648,453.9048237
3649,694.4000429
3650,714.9888678
3651,496.0016392
3652,660.758386
3653,393.4656742
3654,475.9450551
3655,736.186287
3656,814.9383601
3657,687.8591109
3658,337.9195338
3659,495.5246237
3660,680.3360164
3661,687.6216882
3662,334.9983728
3663,309.2840598
3664,619.7770014
3665,357.6081203
3666,432.7987981
3667,380.0195762
3668,407.5894229
3669,825.9193068
3670,515.5390371
3671,271.7649577
3672,428.2031951
3673,520.331049
3674,347.7622305
3675,725.4623351
3676,696.3647118
3677,658.2725326
3678,663.7644332
3679,534.0590444
3680,413.6860068
3681,767.0004024
3682,129.1518235
3683,801.8399074
3684,719.1696225
3685,504.84752
3686,735.3447678
3687,804.6749354
3688,665.3732888
3689,604.3207853
3690,610.8858493
3691,765.8550438
3692,560.6746618
3693,268.0034835
3694,415.5694282
3695,442.8177873
3696,473.5294714
3697,489.169642
3698,482.2850703
3699,685.7375245
3700,427.1522992
3701,589.7629151
3702,626.6707974
3703,108.9466331
3704,475.938126
3705,474.0457227
3706,563.0672743
3707,474.9210427
3708,490.8987279
3709,386.9300883
3710,527.3095867
3711,787.5789308
3712,315.5385925
3713,746.1688627
3714,247.0447032
3715,741.038245
3716,444.8845275
3717,343.8043048
3718,707.1402326
3719,555.8373975
3720,525.085782
3721,759.4885559
3722,536.5043187
3723,635.352475
3724,786.5251003
3725,561.9241813
3726,741.0140644
3727,740.4903582
3728,411.6188591
3729,747.5835897
3730,335.2103433
3731,610.651481
3732,583.135926
3733,528.5456644
3734,326.5458621
3735,329.3406916
3736,567.2527295
3737,266.4325468
3738,634.5188885
3739,619.2513369
3740,491.178585
3741,594.8015234
3742,332.4407707
3743,549.0416495
3744,273.1017915
3745,759.0185555
3746,314.5325006
3747,586.6578308
3748,700.3758158
3749,494.426967
3750,212.1621556
3751,286.4997397
3752,803.2142668
3753,482.5006237
3754,459.7631724
3755,717.4877804
3756,430.0581967
3757,425.8486612
3758,389.2263356
3759,806.6851266
3760,630.8674894
3761,682.4567014
3762,462.2553142
3763,776.2961966
3764,557.7591127
3765,811.5450523
3766,839.3854059
3767,624.7528845
3768,577.8179839
3769,508.1790102
3770,366.9022838
3771,698.8170982
3772,286.4362057
3773,346.5169431
3774,575.0180068
3775,627.7169356
3776,692.5694168
3777,508.4370612
3778,538.8722318
3779,333.437661
3780,343.5230214
3781,769.6441093
3782,710.8455885
3783,505.8277266
3784,710.4447157
3785,818.9824207
3786,586.6122974
3787,170.6539357
3788,576.1463332
3789,74.45838398
3790,668.2373327
3791,558.2811881
3792,758.4040405
3793,154.0007179
3794,383.1073503
3795,483.8355728
3796,367.2532219
3797,340.6686494
3798,587.6407196
3799,200.4908005
3800,663.2534687
3801,795.4944571
3802,504.7875765
3803,479.6833329
3804,642.2905393
3805,739.5808788
3806,551.3134117
3807,735.9643525
3808,715.7409772
3809,854.4209338
3810,494.8244341
3811,476.8632676
3812,720.6933476
3813,658.4342447
3814,429.9827228
3815,594.9985338
3816,642.1502392
3817,293.5647091
3818,322.7293189
3819,517.112363
3820,466.3802408
3821,702.640475
3822,458.1354332
3823,561.7098815
3824,450.4326041
3825,488.8086864
3826,703.1440963
3827,496.2255707
3828,464.2770788
3829,622.2976446
3830,305.8946375
3831,564.2227492
3832,214.5727685
3833,742.515926
3834,734.7396234
3835,796.3277584
3836,444.5373509
3837,149.3796718
3838,669.2280187
3839,479.6432597
3840,564.1275122
3841,544.5422706
3842,694.906965
3843,604.0936681
3844,291.8313521
3845,468.0015366
3846,718.7050456
3847,540.2826001
3848,513.3806611
3849,277.2513052
3850,757.455194
3851,739.2092953
3852,571.2892882
3853,159.9119005
3854,710.6372344
3855,569.9514343
3856,182.7033174
3857,156.5858887
3858,800.1582201
3859,565.7535579
3860,730.2121899
3861,539.7377384
3862,317.6611576
3863,457.011159
3864,280.2880082
3865,767.7861769
3866,169.38274
3867,145.7569052
3868,329.2304414
3869,265.5605292
3870,590.3162596
3871,730.9012683
3872,546.2091798
3873,764.394196
3874,727.8990578
3875,120.3068346
3876,868.5694527
3877,499.9689294
3878,743.4539946
3879,409.3319834
3880,602.4941686
3881,639.8769255
3882,433.4545894
3883,272.8332173
3884,810.0531075
3885,396.7237641
3886,194.3123668
3887,359.084917
3888,437.771204
3889,723.139179
3890,785.7981998
3891,494.8224942
3892,716.9237733
3893,825.9962997
3894,403.3781307
3895,687.4197728
3896,746.2450375
3897,282.7859459
3898,431.0443612
3899,758.3194244
3900,674.7580271
3901,579.3999773
3902,402.611782
3903,247.7217652
3904,758.2938898
3905,282.7470501
3906,664.0688167
3907,489.6247074
3908,748.5119343
3909,686.2951697
3910,654.6906276
3911,350.1628288
3912,177.5737649
3913,404.2707023
3914,731.5716649
3915,402.1530223
3916,499.0931775
3917,553.1969089
3918,757.2411724
3919,464.6418241
3920,471.18469
3921,690.2999829
3922,720.0303783
3923,128.064932
3924,663.5983037
3925,297.8283234
3926,526.1469457
3927,686.5853029
3928,575.344748
3929,676.3070436
3930,599.8421952
3931,815.1714519
3932,808.1311864
3933,774.1810416
3934,300.8968873
3935,690.1129119
3936,458.4531781
3937,704.0561642
3938,251.9282486
3939,327.0533029
3940,685.5789355
3941,753.5073346
3942,195.2429758
3943,549.6046216
3944,590.1478407
3945,374.5628494
3946,468.382268
3947,455.8074287
3948,473.4025411
3949,432.1188028
3950,248.9921436
3951,676.3505206
3952,314.3221457
3953,541.0683907
3954,386.9136118
3955,497.8895912
3956,597.1700844
3957,499.2377375
3958,460.8628131
3959,545.5037262
3960,693.9757226
3961,593.7112391
3962,132.4577358
3963,761.9615075
3964,416.757768
3965,590.1976724
3966,689.1282619
3967,459.2931698
3968,106.4593623
3969,736.9766354
3970,439.7691155
3971,495.7313811
3972,715.3228429
3973,206.0070421
3974,775.3814749
3975,336.8177439
3976,749.6869993
3977,409.3979655
3978,802.4401398
3979,521.6747405
3980,493.3302903
3981,534.2641599
3982,309.7134653
3983,523.3899634
3984,474.1086196
3985,110.9090632
3986,738.6734088
3987,94.16907481
3988,509.9522848
3989,491.9192576
3990,476.967354
3991,386.1471548
3992,736.578769
3993,288.0346864
3994,300.3113064
3995,302.8462015
3996,380.6692267
3997,571.2680129
3998,632.0353249
3999,493.5855234
4000,284.221002
4001,627.4793921
4002,577.8409446
4003,466.7641283
4004,492.9559349
4005,336.7753083
4006,505.8306602
4007,537.5559812
4008,561.9492345
4009,395.0582699
4010,654.1772859
4011,240.7133011
4012,532.5159342
4013,406.3308395
4014,527.3801291
4015,523.0337369
4016,219.2514601
4017,362.4267195
4018,130.503527
4019,378.9972386
4020,306.5184745
4021,622.749248
4022,269.799932
4023,520.8387208
4024,497.7927535
4025,121.7946876
4026,346.7190667
4027,710.861753
4028,456.2855258
4029,443.2583587
4030,389.1822466
4031,637.3570641
4032,285.1779828
4033,100.7663423
4034,429.8152817
4035,107.0039423
4036,584.896577
4037,749.0034621
4038,474.6794832
4039,619.4056154
4040,392.874173
4041,415.5498267
4042,213.0073862
4043,345.0688823
4044,649.2418157
4045,653.8873197
4046,184.2098805
4047,617.981216
4048,57.14516708
4049,191.2804509
4050,333.5430904
4051,520.1317011
4052,163.6517066
4053,418.5800548
4054,661.7165275
4055,417.9211842
4056,510.8612647
4057,422.0971845
4058,119.731369
4059,370.8299856
4060,806.8991279
4061,328.2252238
4062,494.6327902
4063,625.3902288
4064,618.7024813
4065,638.6865043
4066,385.9342631
4067,258.410983
4068,182.4568868
4069,184.5974265
4070,52.05446262
4071,553.2807884
4072,205.3639761
4073,538.6029532
4074,621.1960773
4075,357.4918764
4076,585.9826364
4077,531.1044227
4078,339.251988
4079,634.9707386
4080,543.2336826
4081,414.4106291
4082,477.1546571
4083,527.2305662
4084,270.9342589
4085,569.9190962
4086,589.5811061
4087,568.5905162
4088,113.0778264
4089,395.1267806
4090,330.7957796
4091,366.5567908
4092,632.224905
4093,444.7624131
4094,448.9513526
4095,636.4144085
4096,305.6302331
4097,459.5977172
4098,554.0891105
4099,343.4307033
4100,668.944177
4101,392.5349933
4102,400.9385157
4103,401.0869598
4104,143.6271132
4105,449.8860245
4106,516.8181647
4107,532.0559033
4108,346.7378237
4109,514.7541287
4110,475.4440877
4111,544.7526288
4112,546.3783985
4113,558.6412528
4114,637.9814183
4115,494.9594963
4116,382.5401415
4117,656.5522594
4118,582.6803545
4119,132.6934297
4120,526.831554
4121,162.9612891
4122,725.6634797
4123,356.421331
4124,364.1596915
4125,339.6233566
4126,556.9929599
4127,480.8154605
4128,523.3389919
4129,514.6168042
4130,433.9610385
4131,700.2421321
4132,645.884818
4133,524.2370427
4134,210.9437673
4135,612.3333877
4136,343.6371183
4137,622.5920562
4138,215.3600964
4139,692.3032399
4140,597.9237385
4141,559.7956275
4142,633.6080112
4143,425.0738709
4144,557.4573668
4145,213.0939644
4146,461.7047485
4147,559.7320642
4148,601.527024
4149,620.8682625
4150,236.1739991
4151,516.1236946
4152,560.4029832
4153,178.5182039
4154,422.4344201
4155,472.3763967
4156,653.5319808
4157,156.751375
4158,466.1880608
4159,631.8908151
4160,288.2874051
4161,435.4042063
4162,420.409714
4163,36.36279988
4164,67.56888773
4165,62.65347045
4166,595.4974019
4167,613.6776193
4168,86.05662089
4169,437.602586
4170,326.2416058
4171,517.041997
4172,208.4889372
4173,579.1632457
4174,209.7458068
4175,367.3394078
4176,601.8146209
4177,328.367577
4178,488.1148837
4179,356.762313
4180,333.8491979
4181,658.0650737
4182,412.0932472
4183,631.9500027
4184,524.1805548
4185,315.9895383
4186,640.5998146
4187,713.7472694
4188,606.2788248
4189,313.6458391
4190,215.6638124
4191,635.0860542
4192,627.8791828
4193,643.1188288
4194,578.1752164
4195,384.092805
4196,387.3448059
4197,203.1247026
4198,414.0438932
4199,601.3233737
4200,89.35782004
4201,357.3280065
4202,306.1280924
4203,665.2022664
4204,597.1924157
4205,333.1634172
4206,536.2447231
4207,759.3790231
4208,435.7162708
4209,539.0522026
4210,680.3221036
4211,312.5699667
4212,443.698204
4213,436.5116989
4214,491.5739992
4215,797.8969952
4216,117.7734691
4217,495.9871573
4218,667.4418244
4219,275.8270044
4220,474.2847028
4221,329.4110721
4222,247.1953663
4223,644.9446195
4224,643.7068518
4225,328.7206247
4226,537.8457181
4227,375.8838823
4228,591.4106226
4229,686.0307408
4230,155.1593521
4231,554.4379434
4232,371.4889783
4233,607.3259918
4234,582.7871761
4235,223.9162583
4236,618.0803385
4237,561.8113705
4238,528.3072417
4239,284.8178931
4240,245.2132996
4241,413.9845517
4242,479.3928859
4243,369.9014651
4244,521.7203648
4245,404.7256273
4246,125.767213
4247,151.569194
4248,197.8008125
4249,297.9231588
4250,625.8193125
4251,764.4941808
4252,362.3844623
4253,606.4297226
4254,423.8263367
4255,398.7861454
4256,331.4800118
4257,675.3134348
4258,728.7754403
4259,519.4746919
4260,351.9961087
4261,518.8494051
4262,230.7089989
4263,609.9942122
4264,639.6402809
4265,514.3856897
4266,460.028454
4267,584.9459016
4268,177.1102278
4269,762.1658143
4270,575.235928
4271,437.7843175
4272,77.92488864
4273,502.7641219
4274,263.1800005
4275,688.0551753
4276,655.3492398
4277,364.3849601
4278,439.1387122
4279,669.0223362
4280,618.2755439
4281,639.0281462
4282,215.9449954
4283,582.3972371
4284,243.8667476
4285,442.2731093
4286,657.4370922
4287,528.1273279
4288,639.7836452
4289,403.2890294
4290,473.8710359
4291,383.5001508
4292,374.9496518
4293,750.6426811
4294,411.139146
4295,288.6117584
4296,223.188304
4297,375.5798061
4298,507.9010301
4299,433.5938671
4300,590.6077652
4301,665.1215145
4302,324.7904939
4303,617.5916623
4304,590.1158153
4305,347.377876
4306,559.7026341
4307,538.1595917
4308,604.7451744
4309,682.6456939
4310,644.891452
4311,650.1374566
4312,740.7528229
4313,380.084702
4314,431.7951329
4315,423.5069533
4316,376.479983
4317,799.0011318
4318,613.6839572
4319,467.5742557
4320,574.0715562
4321,361.8693507
4322,414.0016152
4323,260.9542184
4324,652.6637598
4325,217.9625266
4326,640.7399349
4327,517.8962689
4328,253.1033425
4329,411.863486
4330,575.27281
4331,144.7029511
4332,609.8022394
4333,640.1408898
4334,662.7071597
4335,283.8733268
4336,599.4098168
4337,564.9572934
4338,498.1510906
4339,624.0033804
4340,388.2337936
4341,569.0342687
4342,137.4502444
4343,520.4551294
4344,559.9614769
4345,564.4358889
4346,595.8195277
4347,596.5017897
4348,192.4539282
4349,585.3032973
4350,697.3261962
4351,350.6955572
4352,291.3937007
4353,476.977161
4354,422.7459133
4355,580.5948965
4356,504.9448146
4357,198.7395261
4358,298.4613132
4359,136.5560287
4360,571.0508407
4361,479.5325547
4362,485.4360798
4363,634.7771957
4364,204.1107584
4365,550.1160247
4366,588.3074626
4367,689.9396195
4368,461.7626246
4369,552.2889779
4370,233.9677364
4371,598.8581665
4372,278.2688298
4373,441.6295156
4374,474.6414654
4375,417.2792887
4376,598.548466
4377,510.4976265
4378,466.0120464
4379,206.0906202
4380,547.6691434
4381,586.6487135
4382,582.7831009
4383,626.1867633
4384,712.0852636
4385,531.8005764
4386,576.5191031
4387,666.9249379
4388,473.7099259
4389,334.5128908
4390,601.9201879
4391,722.7023242
4392,592.9617368
4393,210.9234457
4394,569.9506718
4395,266.5475504
4396,332.2830767
4397,197.794058
4398,261.5148968
4399,299.1712024
4400,753.2723097
4401,126.5058986
4402,810.4059541
4403,615.6683035
4404,197.3823473
4405,388.8802823
4406,536.2209829
4407,343.5814164
4408,398.3125197
4409,154.639247
4410,579.130319
4411,250.7543684
4412,378.9151169
4413,341.1775472
4414,31.78446146
4415,615.752831
4416,554.6116288
4417,552.6714494
4418,660.3552444
4419,381.1992838
4420,411.6947076
4421,435.2238403
4422,550.1319172
4423,399.357892
4424,523.061527
4425,236.3422861
4426,671.8200362
4427,750.3868347
4428,605.9348712
4429,389.3178133
4430,591.92696
4431,567.1721861
4432,564.1746657
4433,453.8082655
4434,428.1196561
4435,547.1044004
4436,475.0479564
4437,406.3161211
4438,544.1945782
4439,692.7248132
4440,597.1443961
4441,478.313029
4442,393.8053789
4443,456.0689092
4444,273.0840839
4445,537.7048428
4446,545.1726952
4447,371.4827645
4448,591.3209493
4449,107.4101061
4450,673.1512703
4451,513.7738985
4452,637.9719439
4453,366.9583318
4454,264.4106569
4455,653.4189041
4456,545.4489546
4457,293.9100622
4458,618.6080775
4459,493.8487217
4460,278.9474423
4461,643.2107199
4462,478.7762754
4463,509.9672722
4464,642.2618557
4465,425.5088793
4466,571.0862695
4467,475.6525922
4468,469.6946148
4469,275.3777048
4470,567.3507535
4471,429.8815812
4472,527.0104804
4473,209.0700927
4474,427.6968847
4475,161.1191919
4476,483.4663104
4477,715.8722171
4478,424.4323653
4479,603.8926156
4480,433.6975216
4481,435.6741326
4482,473.9701743
4483,466.3652103
4484,375.7276612
4485,262.5554922
4486,731.7979366
4487,40.10794684
4488,315.5751204
4489,441.2443078
4490,291.713405
4491,561.5558721
4492,567.3710005
4493,78.14942362
4494,611.6121766
4495,121.4554749
4496,298.8879101
4497,357.1712916
4498,113.3753938
4499,444.781229
4500,786.8175491
4501,351.2681707
4502,94.81059518
4503,400.6891418
4504,149.9162187
4505,426.4840181
4506,199.7894165
4507,388.7800881
4508,542.8511634
4509,219.1815547
4510,146.1595737
4511,745.0796341
4512,641.3283214
4513,499.4535743
4514,631.9774375
4515,130.78272
4516,356.5224976
4517,423.4098176
4518,674.3933582
4519,646.7226041
4520,249.0744223
4521,610.6519706
4522,523.5904761
4523,100.9071378
4524,462.7767239
4525,324.194711
4526,431.3631515
4527,422.7676022
4528,542.3999333
4529,799.7645416
4530,412.1611558
4531,540.7939378
4532,654.2970205
4533,543.6552403
4534,547.4289613
4535,658.2292028
4536,643.7506713
4537,148.8783491
4538,205.0035239
4539,546.5620033
4540,427.4922158
4541,605.4520158
4542,660.3739654
4543,49.51724517
4544,512.8120127
4545,520.7112256
4546,581.2068918
4547,585.9318352
4548,517.098116
4549,303.0939812
4550,450.4746126
4551,575.6965207
4552,214.4530485
4553,316.9316703
4554,510.2928791
4555,583.9195436
4556,395.9405619
4557,146.6500359
4558,345.0605298
4559,473.3233736
4560,210.5791368
4561,340.2195864
4562,429.8091337
4563,227.0297733
4564,529.627711
4565,292.2110332
4566,580.9498332
4567,341.6447767
4568,345.8514469
4569,703.3967227
4570,552.6505203
4571,501.1392098
4572,628.2465922
4573,174.9397268
4574,491.566667
4575,626.7368327
4576,746.9431179
4577,554.9514135
4578,769.7805132
4579,638.5646965
4580,700.4694285
4581,447.5671703
4582,282.5293243
4583,565.6404681
4584,351.1960657
4585,338.7026019
4586,655.9013322
4587,346.9074251
4588,549.0679823
4589,199.9442167
4590,738.4549075
4591,654.5901228
4592,295.6168469
4593,591.7410617
4594,160.7518401
4595,65.59163163
4596,72.46102513
4597,350.7854259
4598,446.2201783
4599,175.0269397
4600,282.0323441
4601,656.828996
4602,679.6805293
4603,632.8630138
4604,384.6937262
4605,140.1001325
4606,597.4470571
4607,362.5399225
4608,716.2391754
4609,642.7668948
4610,543.4477944
4611,647.7005106
4612,694.5853273
4613,389.6629545
4614,73.24618448
4615,581.5926693
4616,321.1327773
4617,656.4423422
4618,505.6213107
4619,557.9440018
4620,604.888224
4621,169.9812684
4622,320.0540984
4623,600.9372575
4624,476.158578
4625,526.2930614
4626,639.715627
4627,628.7114928
4628,336.1704955
4629,517.5996005
4630,575.4998498
4631,823.8575904
4632,169.5794802
4633,319.4341892
4634,364.0202354
4635,383.6140305
4636,497.3246445
4637,262.473397
4638,490.0695363
4639,473.501273
4640,369.1141953
4641,374.6634571
4642,629.7789533
4643,158.0567809
4644,626.5075303
4645,585.4024326
4646,650.5348155
4647,402.4927908
4648,497.7337107
4649,689.1095102
4650,531.6281371
4651,545.2700647
4652,680.4066409
4653,569.109552
4654,439.9656799
4655,310.154178
4656,382.9751196
4657,42.42826088
4658,357.3370663
4659,324.2065567
4660,504.8640941
4661,650.3880095
4662,447.7014114
4663,125.2100776
4664,592.3019465
4665,357.1596796
4666,610.2977763
4667,575.9773477
4668,407.4494839
4669,309.6010139
4670,648.2141255
4671,507.8070978
4672,583.3711461
4673,519.4018105
4674,614.0147534
4675,152.1781568
4676,575.9533707
4677,386.8176737
4678,694.2811423
4679,564.8597712
4680,793.3869229
4681,114.9114473
4682,500.3834685
4683,549.3195482
4684,361.9599243
4685,257.2200764
4686,394.9600858
4687,459.6878299
4688,207.4427033
4689,169.5486525
4690,446.6873254
4691,162.3884103
4692,254.4841148
4693,520.5239443
4694,202.4277834
4695,364.5549709
4696,639.3461633
4697,394.8027032
4698,604.0091668
4699,509.8471183
4700,353.0245628
4701,539.0561529
4702,537.372422
4703,473.4261504
4704,605.0318296
4705,370.1635296
4706,426.6780902
4707,564.3130316
4708,336.4159184
4709,373.3535383
4710,822.4641862
4711,266.6675072
4712,757.9968219
4713,698.2282546
4714,561.1154606
4715,574.7221514
4716,213.56617
4717,537.1547557
4718,624.6151418
4719,179.1538838
4720,644.1632546
4721,385.4770692
4722,420.4281536
4723,350.7318028
4724,441.2113464
4725,421.7267555
4726,322.8957234
4727,654.7399681
4728,621.2006146
4729,424.0113438
4730,718.8028814
4731,188.9184398
4732,191.3947943
4733,396.1852755
4734,33.30051519
4735,380.9106144
4736,238.8248095
4737,408.1550937
4738,355.6778826
4739,142.2634409
4740,508.5769428
4741,283.8797796
4742,134.9752712
4743,383.6788847
4744,308.8510303
4745,269.8898936
4746,132.8677546
4747,385.7418211
4748,59.21099353
4749,246.30483
4750,310.0661311
4751,210.9002957
4752,316.6619957
4753,162.5158409
4754,217.5470961
4755,249.7185052
4756,427.9050761
4757,376.6092902
4758,417.3915204
4759,290.2589142
4760,319.7880822
4761,324.4770071
4762,324.7115739
4763,459.9344929
4764,117.0819786
4765,273.0806497
4766,101.0574195
4767,331.7116844
4768,399.1925495
4769,218.0837215
4770,369.0479246
4771,90.50912441
4772,155.6091509
4773,355.3629065
4774,421.5650419
4775,414.3955253
4776,327.6627625
4777,230.9315917
4778,207.9200624
4779,564.4750689
4780,393.4428627
4781,261.9056103
4782,99.89821146
4783,318.2268775
4784,229.0036378
4785,555.0823699
4786,448.1488105
4787,384.6997256
4788,141.4217691
4789,236.558627
4790,146.9323099
4791,524.6452744
4792,309.7577024
4793,524.0966876
4794,248.124573
4795,211.7696444
4796,494.4963622
4797,440.6856342
4798,142.4450673
4799,399.2524755
4800,113.0045417
4801,433.4695401
4802,488.3141287
4803,504.0142005
4804,455.7542442
4805,237.0286633
4806,239.9255239
4807,239.553302
4808,179.9580739
4809,233.0421869
4810,180.1083481
4811,203.3304337
4812,221.9452804
4813,378.6790766
4814,103.724955
4815,216.370011
4816,412.3778945
4817,235.2688221
4818,254.2452235
4819,291.7540634
4820,325.8141387
4821,136.4451165
