OBJECTID,INPUT_FID,NEAR_FID,DISTANCE
8925,2974,2,3604.708260471936700
8926,2975,0,2543.781013318115100
8927,2975,1,1306.366210200872300
8928,2975,2,3933.069172766594400
8929,2976,0,2137.020890678801200
8930,2976,1,2267.068968545530400
8931,2976,2,4766.335249041399000
8932,2977,0,2927.438632638251900
8933,2977,1,848.802481577091730
8934,2977,2,3509.733468354882500
8935,2978,0,3455.156800256969300
8936,2978,1,624.225324282028050
8937,2978,2,3064.150306664070300
8938,2979,0,2504.143586688424400
8939,2979,1,2344.369378559702000
8940,2979,2,4704.790916917198000
8941,2980,0,2630.383865116911700
8942,2980,1,1163.924678181161400
8943,2980,2,3815.460696570783500
8944,2981,0,2293.004393960716700
8945,2981,1,1577.819648884181300
8946,2981,2,4202.308879735091100
8947,2982,0,2877.754000966921000
8948,2982,1,2586.894528327645700
8949,2982,2,4771.768083765946400
8950,2983,0,2115.227223948716500
8951,2983,1,1704.481934613073500
8952,2983,2,4352.585281631749200
8953,2984,0,2461.411290468724900
8954,2984,1,2113.703262264828000
8955,2984,2,4530.243122510060900
8956,2985,0,2191.988385336168400
8957,2985,1,2347.053761163658700
8958,2985,2,4814.927771970834300
8959,2986,0,3455.468837348742500
8960,2986,1,328.333026923628040
8961,2986,2,2982.137067260249300
8962,2987,0,2360.395368925188900
8963,2987,1,1415.197527406125100
8964,2987,2,4077.205253739008600
8965,2988,0,3082.901953250670900
8966,2988,1,1391.780876147847900
8967,2988,2,3710.180791475051100
8968,2989,0,1313.377524797139400
8969,2989,1,2687.073004113958200
8970,2989,2,5315.888805648724000
8971,2990,0,3448.140798988893000
8972,2990,1,584.032462483892460
8973,2990,2,3055.945292972758100
8974,2991,0,1610.827983405806400
8975,2991,1,2307.501119268497900
8976,2991,2,4937.004754288482200
8977,2992,0,2987.470805531749600
8978,2992,1,2476.735096001487400
8979,2992,2,4622.039681165581900
8980,2993,0,2371.270594906552600
8981,2993,1,1432.055650377188200
8982,2993,2,4083.377219879524100
8983,2994,0,1723.116093477389100
8984,2994,1,2118.543829904776000
8985,2994,2,4763.164326392347000
8986,2995,0,1081.698536434301100
8987,2995,1,3155.682138609940000
8988,2995,2,5773.017806901979400
8989,2996,0,1493.348151300793900
8990,2996,1,2397.623105573196000
8991,2996,2,5035.555300011437800
8992,2997,0,1540.992090832615100
8993,2997,1,2256.038841714257200
8994,2997,2,4914.461474878085900
8995,2998,0,1261.626518335838200
8996,2998,1,3206.040105774215600
8997,2998,2,5795.125699185109600
8998,2999,0,2560.008454993814700
8999,2999,1,1338.011837857101700
9000,2999,2,3943.370762413741000
9001,3000,0,2897.801383318618700
9002,3000,1,879.634858186429030
9003,3000,2,3539.181649301815000
9004,3001,0,3029.016627334213800
9005,3001,1,2526.571924677364700
9006,3001,2,4649.100838015200700
9007,3002,0,2914.863854692139700
9008,3002,1,2388.882955209004600
9009,3002,2,4575.263515943392100
9010,3003,0,2449.514574822966100
9011,3003,1,1537.572480208992800
9012,3003,2,4117.581131801289300
9013,3004,0,2524.822445795259200
9014,3004,1,1268.451957631316000
9015,3004,2,3921.200425910038600
9016,3005,0,1719.855656044424700
9017,3005,1,2115.479672680210100
9018,3005,2,4764.013100674550500
9019,3006,0,1211.630266645617900
9020,3006,1,2993.157882185168100
9021,3006,2,5604.702817101261600
9022,3007,0,2360.520945555306800
9023,3007,1,2189.217249264268500
9024,3007,2,4628.222336408114600
9025,3008,0,1675.209314472769400
9026,3008,1,2098.777368223001300
9027,3008,2,4761.722006600065500
9028,3009,0,3428.016748459739100
9029,3009,1,354.957499853508980
9030,3009,2,3009.588474517133400
9031,3010,0,2916.468121926913700
9032,3010,1,869.834108590675330
9033,3010,2,3525.210858440733800
9034,3011,0,3170.321183860410200
9035,3011,1,705.962925105637850
9036,3011,2,3301.766251261199600
9037,3012,0,2373.975553928856700
9038,3012,1,1436.442918580114800
9039,3012,2,4084.993671209274500
9040,3013,0,3617.060325422710300
9041,3013,1,175.822294119128570
9042,3013,2,2820.431358007236200
9043,3014,0,2389.193604053832600
9044,3014,1,1606.214277326042500
9045,3014,2,4181.959938856056400
9046,3015,0,1814.659684539119100
9047,3015,1,2004.080808974477600
9048,3015,2,4655.612500159664700
9049,3016,0,2127.493737234407500
9050,3016,1,2258.049333818883500
9051,3016,2,4761.978357562809800
9052,3017,0,1836.568441060121600
9053,3017,1,2462.399314919972300
9054,3017,2,5013.325052947437100
9055,3018,0,3152.754032447177000
9056,3018,1,2520.308693327553600
9057,3018,2,4584.995003980764500
9058,3019,0,2528.919919194110200
9059,3019,1,2370.976169389080000
9060,3019,2,4718.297172306721200
9061,3020,0,2150.860627978934600
9062,3020,1,2705.859508662859800
9063,3020,2,5139.148045846229300
9064,3021,0,1603.718094074853800
9065,3021,1,2298.851952096446900
9066,3021,2,4934.983676406242000
9067,3022,0,1552.207877126258400
9068,3022,1,2263.591291030167700
9069,3022,2,4918.113172673946800
9070,3023,0,1273.428287009174500
9071,3023,1,2517.192551834392400
9072,3023,2,5176.687049324997100
9073,3024,0,3058.890812649724900
9074,3024,1,775.545352303850560
9075,3024,2,3400.838736476790000
9076,3025,0,2899.496103746344500
9077,3025,1,923.275640515228020
9078,3025,2,3556.340928943292100
9079,3026,0,1598.351741672498100
9080,3026,1,2298.674132752900300
9081,3026,2,4932.968701203229100
9082,3027,0,3159.127523118048000
9083,3027,1,655.057763933772210
9084,3027,2,3290.823758248822300
9085,3028,0,3101.988562460427100
9086,3028,1,2245.039480347958500
9087,3028,2,4358.979486038553700
9088,3029,0,2978.758611667459700
9089,3029,1,1449.517321562850600
9090,3029,2,3806.655184384434500
9091,3030,0,2313.992622012156500
9092,3030,1,1608.441335130834700
9093,3030,2,4213.596427853784900
9094,3031,0,1783.379073734077800
9095,3031,1,2166.731946539798600
9096,3031,2,4787.546207164112300
9097,3032,0,3014.433100461069400
9098,3032,1,2509.112074558922400
9099,3032,2,4639.577429143777400
9100,3033,0,2879.236899936687200
9101,3033,1,2123.886461468962400
9102,3033,2,4362.460203970064900
9103,3034,0,2504.041017865865800
9104,3034,1,1869.036497087538000
9105,3034,2,4324.909252311677800
9106,3035,0,3035.570526099889800
9107,3035,1,1282.041365513985700
9108,3035,2,3669.432376282936700
9109,3036,0,1897.671812100514700
9110,3036,1,2945.305508106946900
9111,3036,2,5426.017123584455500
9112,3037,0,2546.277905507598900
9113,3037,1,1706.598897577725700
9114,3037,2,4190.354422485890600
9115,3038,0,1289.444547181511800
9116,3038,1,2524.367381516095500
9117,3038,2,5181.201831224590000
9118,3039,0,3436.098570315952200
9119,3039,1,507.865404116918630
9120,3039,2,3041.757812193312500
9121,3040,0,2798.158959809202300
9122,3040,1,978.110982062516880
9123,3040,2,3639.245867572075900
9124,3041,0,1122.622557592827200
9125,3041,1,2654.569536465769500
9126,3041,2,5316.776218250278400
9127,3042,0,1791.165759137373500
9128,3042,1,2152.832851568441600
9129,3042,2,4770.966659910810400
9130,3043,0,1304.770990247095400
9131,3043,1,3223.171861474553700
9132,3043,2,5804.727876172305500
9133,3044,0,2366.668725476179100
9134,3044,1,1424.599732137652600
9135,3044,2,4080.617134487004900
9136,3045,0,1965.492418219601400
9137,3045,1,2318.422684867355700
9138,3045,2,4859.291175342619700
9139,3046,0,2604.743035439613300
9140,3046,1,1380.308972158468800
9141,3046,2,3951.828307226477100
9142,3047,0,1511.182496305986200
9143,3047,1,2408.020702554250900
9144,3047,2,5043.320193722745900
9145,3048,0,2090.292721422705700
9146,3048,1,2657.692478964852900
9147,3048,2,5113.580621095496100
9148,3049,0,2531.542909757754400
9149,3049,1,1684.680792750104500
9150,3049,2,4181.368062035188800
9151,3050,0,2815.868114048185400
9152,3050,1,1535.732128104752100
9153,3050,2,3949.053562119757800
9154,3051,0,2807.190813450038100
9155,3051,1,1053.115815506793800
9156,3051,2,3671.123346510957200
9157,3052,0,1293.263636872844200
9158,3052,1,2527.547847118281900
9159,3052,2,5181.488207447338900
9160,3053,0,1903.982851066650000
9161,3053,1,2198.930026540691000
9162,3053,2,4780.516704116611400
9163,3054,0,2898.110655578837400
9164,3054,1,914.838923414822150
9165,3054,2,3555.644158972506800
9166,3055,0,1376.491184113315700
9167,3055,1,2618.214225249738300
9168,3055,2,5245.523940006737600
9169,3056,0,3062.094775729351600
9170,3056,1,715.078816782130960
9171,3056,2,3375.197755755457800
9172,3057,0,2961.027411079622200
9173,3057,1,1236.677730634656000
9174,3057,2,3685.371392394081800
9175,3058,0,2417.770487698992800
9176,3058,1,1684.045899358379100
9177,3058,2,4227.743933845585200
9178,3059,0,1073.107706696823200
9179,3059,1,2949.848838367485300
9180,3059,2,5584.834649293321500
9181,3060,0,1672.140037420957900
9182,3060,1,2737.197245935647500
9183,3060,2,5289.717354518276800
9184,3061,0,1534.677385438507400
9185,3061,1,2251.916961186038900
9186,3061,2,4912.470922709196200
9187,3062,0,2804.973731392944500
9188,3062,1,1051.049221607000600
9189,3062,2,3668.229253021525400
9190,3063,0,2639.360566432926100
9191,3063,1,1184.434803129905300
9192,3063,2,3821.437991788448000
9193,3064,0,1695.539375483463100
9194,3064,1,2096.225742655454300
9195,3064,2,4755.137900626746200
9196,3065,0,2978.489796047355900
9197,3065,1,1329.776210240229600
9198,3065,2,3730.958721139216800
9199,3066,0,2101.995663549570100
9200,3066,1,1687.846495707853600
9201,3066,2,4345.628114388442600
9202,3067,0,1846.762000073658800
9203,3067,1,2589.308937193683100
9204,3067,2,5119.058104966832600
9205,3068,0,3591.459308991135900
9206,3068,1,198.865938493961070
9207,3068,2,2846.029680464766400
9208,3069,0,2683.220762648986700
9209,3069,1,1457.069412938337100
9210,3069,2,3962.543815491212600
9211,3070,0,2002.963550332616900
9212,3070,1,1803.287148210990400
9213,3070,2,4456.613138438261600
9214,3071,0,1625.081217460360000
9215,3071,1,2317.616384239422100
9216,3071,2,4941.652220951185000
9217,3072,0,3073.947708979160800
9218,3072,1,2420.327448970224400
9219,3072,2,4530.130710714265700
9220,3073,0,1288.225696109404000
9221,3073,1,2524.917541734083900
9222,3073,2,5180.257962725998400
9223,3074,0,2704.879299774963300
9224,3074,1,1593.389230401198100
9225,3074,2,4041.584412681556800
9226,3075,0,1540.024042744031500
9227,3075,1,2233.923144713026000
9228,3075,2,4896.929586088643200
9229,3076,0,1798.468597338383500
9230,3076,1,1989.824626852330500
9231,3076,2,4649.202572295311300
9232,3077,0,1224.178566583208100
9233,3077,1,2568.898181075926000
9234,3077,2,5229.262453374441100
9235,3078,0,2488.375129733157800
9236,3078,1,1848.116604009992200
9237,3078,2,4315.814254561208100
9238,3079,0,2912.719667052755100
9239,3079,1,1113.198726384744100
9240,3079,2,3644.306449784688100
9241,3080,0,2071.662703397786100
9242,3080,1,2642.977350874680300
9243,3080,2,5105.831489501379100
9244,3081,0,1522.925489965111200
9245,3081,1,2415.832715096357800
9246,3081,2,5043.869968191316700
9247,3082,0,2901.846084469367300
9248,3082,1,930.719131857011010
9249,3082,2,3558.187926128136000
9250,3083,0,2315.810050086144200
9251,3083,1,2463.515673293399200
9252,3083,2,4873.570452492439500
9253,3084,0,1521.865978944378200
9254,3084,1,2460.687405917098700
9255,3084,2,5080.744604783012600
9256,3085,0,1276.114599750715100
9257,3085,1,2516.121010149503000
9258,3085,2,5176.441666423561400
9259,3086,0,2767.740917472976400
9260,3086,1,1010.535214702089300
9261,3086,2,3669.871046334031200
9262,3087,0,1747.360585064265300
9263,3087,1,2138.395962499416800
9264,3087,2,4771.719476678400500
9265,3088,0,1441.541279565355400
9266,3088,1,2547.827121377540600
9267,3088,2,5173.555517807112700
9268,3089,0,2790.013796913531200
9269,3089,1,1488.099307366690500
9270,3089,2,3930.562878304415300
9271,3090,0,2773.302740842451800
9272,3090,1,1456.738814117440600
9273,3090,2,3918.651942816484700
9274,3091,0,2235.581550781346300
9275,3091,1,1888.563348159947500
9276,3091,2,4440.761199391387900
9277,3092,0,3581.981097839593100
9278,3092,1,280.213331121974650
9279,3092,2,2866.726276142046600
9280,3093,0,1903.864135427212900
9281,3093,1,2670.617181951796700
9282,3093,2,5175.620475765361300
9283,3094,0,2377.004687916044100
9284,3094,1,1441.353853221451800
9285,3094,2,4086.799952700986500
9286,3095,0,1248.716229248579800
9287,3095,1,3201.008412736634900
9288,3095,2,5792.310826811665700
9289,3096,0,1709.077853338223300
9290,3096,1,2107.077922601164100
9291,3096,2,4758.300111553682700
9292,3097,0,1893.829194110552200
9293,3097,1,2075.050623871820300
9294,3097,2,4687.358302204826900
9295,3098,0,2099.573404469678300
9296,3098,1,1684.779905187429700
9297,3098,2,4344.315103483914800
9298,3099,0,3164.821635822047900
9299,3099,1,681.342328144637350
9300,3099,2,3296.400671347596000
9301,3100,0,3112.299079090579200
9302,3100,1,1954.206421365685600
9303,3100,2,4106.623829248564100
9304,3101,0,2671.629253153056200
9305,3101,1,1540.205845561246000
9306,3101,2,4021.622829324538100
9307,3102,0,3325.036220479175400
9308,3102,1,1217.806002051847100
9309,3102,2,3448.821634535820100
9310,3103,0,2163.258496156011500
9311,3103,1,2715.779560373950100
9312,3103,2,5144.452216232392900
9313,3104,0,1427.818507770989100
9314,3104,1,2348.074755715948900
9315,3104,2,5010.253170952837500
9316,3105,0,1303.835974926458900
9317,3105,1,2473.214365837118300
9318,3105,2,5135.851644884620300
9319,3106,0,3323.869668247578800
9320,3106,1,536.885789963772370
9321,3106,2,3136.409876487953200
9322,3107,0,1546.601376138646900
9323,3107,1,2430.339463448639400
9324,3107,2,5054.289954455929500
9325,3108,0,2012.249669973669800
9326,3108,1,1817.589966903643900
9327,3108,2,4463.835746272243300
9328,3109,0,2805.958216449710100
9329,3109,1,2071.177149716294000
9330,3109,2,4352.589179909717100
9331,3110,0,1176.154062450057600
9332,3110,1,2623.631556148939600
9333,3110,2,5283.206320331140000
9334,3111,0,2488.915130400317100
9335,3111,1,1286.013803144463300
9336,3111,2,3948.146309578559800
9337,3112,0,2937.643376904547900
9338,3112,1,1730.592188808074100
9339,3112,2,4024.308801085798700
9340,3113,0,2380.655976221421000
9341,3113,1,1394.957832140238500
9342,3113,2,4056.936120959409400
9343,3114,0,1147.180481950875000
9344,3114,1,3286.072309446820800
9345,3114,2,5887.490505428054300
9346,3115,0,2798.608896315236100
9347,3115,1,1504.050085011457700
9348,3115,2,3936.701270376410300
9349,3116,0,3164.821596391429000
9350,3116,1,616.901606362002330
9351,3116,2,3272.827362842004300
9352,3117,0,2449.977461153992000
9353,3117,1,1529.472073348612600
9354,3117,2,4107.485225323644000
9355,3118,0,2226.570529726920500
9356,3118,1,2543.631951762814000
9357,3118,2,4972.122771446085600
9358,3119,0,2573.178121326316200
9359,3119,1,2243.715132741938800
9360,3119,2,4593.331344430151100
9361,3120,0,3068.348602965150300
9362,3120,1,811.365607106306810
9363,3120,2,3409.482204017564100
9364,3121,0,3031.235834857690400
9365,3121,1,1300.746404342234400
9366,3121,2,3683.238432641978300
9367,3122,0,3064.168545268987100
9368,3122,1,1313.110901059461000
9369,3122,2,3671.620984142756200
9370,3123,0,2872.895960205157700
9371,3123,1,904.422114550523700
9372,3123,2,3564.091329697157100
9373,3124,0,3065.166930801160100
9374,3124,1,1352.480084749474800
9375,3124,2,3695.512038096250300
9376,3125,0,2769.775686673723200
9377,3125,1,1005.240582469137100
9378,3125,2,3667.036996852223200
9379,3126,0,1537.650237357238900
9380,3126,1,2253.802865950759500
9381,3126,2,4913.369745627383100
9382,3127,0,2476.087957131439000
9383,3127,1,2130.899412082501400
9384,3127,2,4538.429366785283500
9385,3128,0,2395.860855864174500
9386,3128,1,1471.815038611742700
9387,3128,2,4098.019530818817700
9388,3129,0,1717.162139969916800
9389,3129,1,2113.331933120616200
9390,3129,2,4763.028192606562700
9391,3130,0,1858.030753813688800
9392,3130,1,2478.577743800777200
9393,3130,2,5021.456453591723400
9394,3131,0,2809.704771433989200
9395,3131,1,1063.722921272541500
9396,3131,2,3671.750381824039300
9397,3132,0,2363.628594902863800
9398,3132,1,1422.444528559862900
9399,3132,2,4079.241494078551600
9400,3133,0,3156.717024024282200
9401,3133,1,643.623668784258370
9402,3133,2,3288.422878899189500
9403,3134,0,1238.427556871835600
9404,3134,1,2651.635524296606900
9405,3134,2,5297.670055537374500
9406,3135,0,2789.526049580514200
9407,3135,1,1007.171595793956200
9408,3135,2,3657.875356430035500
9409,3136,0,3301.241930184944500
9410,3136,1,1801.417130039285700
9411,3136,2,3876.671996506718200
9412,3137,0,3065.360875042142200
9413,3137,1,800.190637303600170
9414,3137,2,3406.754473574529600
9415,3138,0,1279.932089499747200
9416,3138,1,2518.003373885696000
9417,3138,2,5177.411397542316100
9418,3139,0,2272.184241988829900
9419,3139,1,1549.037451628612600
9420,3139,2,4194.743166539850800
9421,3140,0,2265.762381919184500
9422,3140,1,1537.436601292511300
9423,3140,2,4187.880789637470100
9424,3141,0,3008.625558538467400
9425,3141,1,768.249709353915250
9426,3141,2,3428.664329016965400
9427,3142,0,3071.456310671280800
9428,3142,1,822.847689250356670
9429,3142,2,3412.315075851150100
9430,3143,0,2364.655971518292100
9431,3143,1,1424.196407750926700
9432,3143,2,4079.807206719849500
9433,3144,0,1199.137350629091800
9434,3144,1,2633.790380930032400
9435,3144,2,5288.483883418751200
9436,3145,0,2166.653296048496000
9437,3145,1,2491.157687229851500
9438,3145,2,4945.117195955972400
9439,3146,0,3073.855876805976100
9440,3146,1,1371.723100707057500
9441,3146,2,3702.617821309897900
9442,3147,0,2639.094586410944900
9443,3147,1,1136.820986808584200
9444,3147,2,3797.673678100053600
9445,3148,0,1824.562775327625100
9446,3148,1,2453.382679942193100
9447,3148,2,5008.807727266602300
9448,3149,0,2628.561029624550900
9449,3149,1,2032.865695108848100
9450,3149,2,4399.136180847191100
9451,3150,0,2788.877373914198000
9452,3150,1,989.746350640201400
9453,3150,2,3648.836976007970000
9454,3151,0,1267.046678271305600
9455,3151,1,2664.961033109321300
9456,3151,2,5304.516130572542400
9457,3152,0,1714.537036162036000
9458,3152,1,2111.241020290913200
9459,3152,2,4762.068648195927400
9460,3153,0,1277.511359879330900
9461,3153,1,2669.897902109184500
9462,3153,2,5307.053052047417600
9463,3154,0,2203.262376130109300
9464,3154,1,2783.079703439524600
9465,3154,2,5193.839988606546300
9466,3155,0,2176.203751336487100
9467,3155,1,2726.158352030460300
9468,3155,2,5150.015457268516000
9469,3156,0,3173.212613057749400
9470,3156,1,718.611223277717390
9471,3156,2,3304.581345863001800
9472,3157,0,3080.303674268062000
9473,3157,1,854.818367467259800
9474,3157,2,3420.376812826184100
9475,3158,0,1922.214202958987900
9476,3158,1,2509.933855348455400
9477,3158,2,5031.254851142979500
9478,3159,0,3023.249158513604000
9479,3159,1,2355.785229156238500
9480,3159,2,4495.766253431786000
9481,3160,0,1568.972679898364700
9482,3160,1,2438.199535413223200
9483,3160,2,5051.926114910013900
9484,3161,0,2530.895067700351800
9485,3161,1,2194.776555382146900
9486,3161,2,4569.261892305025900
9487,3162,0,2380.246078285093100
9488,3162,1,1446.606906074397600
9489,3162,2,4088.731344792744900
9490,3163,0,1749.426618094275200
9491,3163,1,2562.639944049661200
9492,3163,2,5119.922801787666700
9493,3164,0,2774.766042332318600
9494,3164,1,1007.101727909634500
9495,3164,2,3665.466043449190700
9496,3165,0,3302.539152684146300
9497,3165,1,478.708408959270860
9498,3165,2,3134.409119157295200
9499,3166,0,2360.184035716169100
9500,3166,1,1415.809853020552300
9501,3166,2,4076.987693833036700
9502,3167,0,1634.757506241571000
9503,3167,1,2322.707863724972000
9504,3167,2,4943.398678959278200
9505,3168,0,1795.796742270066700
9506,3168,1,2194.805973187251800
9507,3168,2,4802.021037789144400
9508,3169,0,1901.386966143963700
9509,3169,1,2511.493610998299100
9510,3169,2,5038.106389251410300
9511,3170,0,1014.323640911248700
9512,3170,1,3257.556911274980800
9513,3170,2,5877.257731966808000
9514,3171,0,2410.909190036991700
9515,3171,1,1500.682656960775600
9516,3171,2,4106.120394256005100
9517,3172,0,2636.724768947191000
9518,3172,1,1178.457930279053200
9519,3172,2,3819.673760551116200
9520,3173,0,2924.686051383504900
9521,3173,1,1334.658501338297600
9522,3173,2,3763.682115306592100
9523,3174,0,3162.604100968920200
9524,3174,1,671.202058226097280
9525,3174,2,3294.232436471694200
9526,3175,0,1265.496832014076500
9527,3175,1,2880.477676491741900
9528,3175,2,5494.357748075656700
9529,3176,0,2561.958863083765700
9530,3176,1,1214.041176767601400
9531,3176,2,3875.648194028450200
9532,3177,0,1319.169004523721200
9533,3177,1,2541.139821042170800
9534,3177,2,5187.910877005829200
9535,3178,0,1217.173556980546000
9536,3178,1,2641.914744272745300
9537,3178,2,5292.672093464061600
9538,3179,0,2893.670231582326300
9539,3179,1,904.539667163675860
9540,3179,2,3551.804391041554900
9541,3180,0,1154.192245111668600
9542,3180,1,2821.405188386406300
9543,3180,2,5458.639914351067100
9544,3181,0,1348.364550754155100
9545,3181,1,3281.821008289814500
9546,3181,2,5853.755226689926500
9547,3182,0,3183.383273907116700
9548,3182,1,1832.860385197771400
9549,3182,2,3970.165752235548600
9550,3183,0,2836.312928901537800
9551,3183,1,2540.860363524906500
9552,3183,2,4746.823323874239600
9553,3184,0,2723.442008031016900
9554,3184,1,1624.512524819932400
9555,3184,2,4054.094808341093500
9556,3185,0,1740.913688946365500
9557,3185,1,2133.110173608105900
9558,3185,2,4769.428379862217300
9559,3186,0,2540.370382521800400
9560,3186,1,1299.622807522107200
9561,3186,2,3930.912558554357500
9562,3187,0,2071.870540063749100
9563,3187,1,2793.598292799008000
9564,3187,2,5241.133236288976100
9565,3188,0,2791.051747632341200
9566,3188,1,1011.145369392179200
9567,3188,2,3659.010330728935500
9568,3189,0,1459.443099909927200
9569,3189,1,2376.517791400082400
9570,3189,2,5025.885448596673100
9571,3190,0,1568.915431357078700
9572,3190,1,2277.931165921069800
9573,3190,2,4923.566138864769500
9574,3191,0,1437.500080079919400
9575,3191,1,2362.982576791013800
9576,3191,2,5019.810944599962600
9577,3192,0,1577.534915830450200
9578,3192,1,2280.836215906846100
9579,3192,2,4926.377335671662000
9580,3193,0,2113.244538951477800
9581,3193,1,1703.143249181029000
9582,3193,2,4350.239863087979800
9583,3194,0,1578.108605808220300
9584,3194,1,2681.554794777845000
9585,3194,2,5260.971464066537000
9586,3195,0,2414.203170516470400
9587,3195,1,1747.634128805094200
9588,3195,2,4273.249077733043100
9589,3196,0,1834.535895231732200
9590,3196,1,2021.768554918546700
9591,3196,2,4663.499408851237600
9592,3197,0,3052.954456294798500
9593,3197,1,733.792992595558530
9594,3197,2,3388.119905970235800
9595,3198,0,3459.349223175533600
9596,3198,1,647.084476758353050
9597,3198,2,3069.038098711020200
9598,3199,0,1723.915127439692900
9599,3199,1,2118.721915158147600
9600,3199,2,4765.499269116117800
9601,3200,0,3339.013561214565900
9602,3200,1,624.123356926273000
9603,3200,2,3153.277819579800100
9604,3201,0,3000.338709874871700
9605,3201,1,1493.161228677589000
9606,3201,2,3823.674066574181800
9607,3202,0,1811.191151441632900
9608,3202,1,2443.369662463698700
9609,3202,2,5003.803615445415700
9610,3203,0,1828.379755806011600
9611,3203,1,2016.276604027594000
9612,3203,2,4661.051934012565700
9613,3204,0,3095.066535193806000
9614,3204,1,956.425494802100730
9615,3204,2,3457.383642737496300
9616,3205,0,2109.793644736703300
9617,3205,1,1686.217211285238100
9618,3205,2,4341.983547823773700
9619,3206,0,3348.394032808156200
9620,3206,1,672.635671902788890
9621,3206,2,3163.598823661900000
9622,3207,0,1698.116575294678300
9623,3207,1,2098.133292250867700
9624,3207,2,4754.571733826674100
9625,3208,0,2383.771237936030000
9626,3208,1,1452.312680661881600
9627,3208,2,4090.829441700440800
9628,3209,0,2531.479571281472500
9629,3209,1,1280.350111081547800
9630,3209,2,3926.573234359063900
9631,3210,0,2534.464232238422900
9632,3210,1,1286.135038117657600
9633,3210,2,3928.547687494226500
9634,3211,0,3178.506049714750600
9635,3211,1,1159.787990148217000
9636,3211,2,3511.041589255447400
9637,3212,0,2465.492730032124200
9638,3212,1,1817.376620176118000
9639,3212,2,4302.595436784486100
9640,3213,0,2652.262644372527100
9641,3213,1,1129.330051547481400
9642,3213,2,3787.191079701055500
9643,3214,0,2457.055021847624600
9644,3214,1,2293.679317509518600
9645,3214,2,4679.361134146595800
9646,3215,0,3165.165062047087300
9647,3215,1,1801.307221824110700
9648,3215,2,3955.636701796542600
9649,3216,0,2516.405886763907300
9650,3216,1,2357.542914619517900
9651,3216,2,4711.464538026851200
9652,3217,0,3017.563251685850900
9653,3217,1,1527.326514289972900
9654,3217,2,3837.287514745982700
9655,3218,0,1899.168503964621300
9656,3218,1,2238.112738991083500
9657,3218,2,4807.388751518103200
9658,3219,0,1439.974233230515400
9659,3219,1,2364.177910412525800
9660,3219,2,5021.733796176415100
9661,3220,0,1455.467664769656700
9662,3220,1,2761.289955629866200
9663,3220,2,5355.281147315108700
9664,3221,0,1272.624584033874500
9665,3221,1,2514.410788722415400
9666,3221,2,5175.553815781811000
9667,3222,0,2553.902907620165000
9668,3222,1,1717.883730470549200
9669,3222,2,4195.017416308893200
9670,3223,0,1009.288579480867000
9671,3223,1,2847.335139918068800
9672,3223,2,5501.113314557478600
9673,3224,0,2432.523202605621500
9674,3224,1,1772.683102758710000
9675,3224,2,4283.685960870249800
9676,3225,0,2391.118095189578100
9677,3225,1,1582.037737541684000
9678,3225,2,4170.157724096297900
9679,3226,0,2496.418670353371900
9680,3226,1,1858.869784202632400
9681,3226,2,4320.479097455899100
9682,3227,0,3320.041325192048600
9683,3227,1,512.521694734369130
9684,3227,2,3132.062700407329400
9685,3228,0,2026.044073309035400
9686,3228,1,1832.730778726280700
9687,3228,2,4470.251233796366300
9688,3229,0,2937.492241937710800
9689,3229,1,1387.063439625593700
9690,3229,2,3789.162054238625400
9691,3230,0,2127.560224520986600
9692,3230,1,1962.679151161478300
9693,3230,2,4531.988698763885600
9694,3231,0,2925.602889125098500
9695,3231,1,851.973139367932160
9696,3231,2,3511.375251285085100
9697,3232,0,1306.808214903488800
9698,3232,1,2533.112680556529500
9699,3232,2,5185.633350519277000
9700,3233,0,1211.224658530208900
9701,3233,1,2805.452256205943300
9702,3233,2,5436.017628019933900
9703,3234,0,3441.710969635763400
9704,3234,1,544.666267635206850
9705,3234,2,3048.390541699158800
9706,3235,0,3099.004953987564000
9707,3235,1,2451.995336066866500
9708,3235,2,4547.233494564740800
9709,3236,0,2874.653397626151200
9710,3236,1,903.526263740157330
9711,3236,2,3563.514992491023800
9712,3237,0,986.421421296605100
9713,3237,1,3071.396211396938700
9714,3237,2,5706.632056122914900
9715,3238,0,3438.748609099660400
9716,3238,1,525.556558085860050
9717,3238,2,3044.894492280157900
9718,3239,0,1880.781822178674500
9719,3239,1,2222.685129910129000
9720,3239,2,4805.678958793141600
9721,3240,0,2886.776040056124700
9722,3240,1,1741.893353111655400
9723,3240,2,4058.380307386403300
9724,3241,0,2391.516422069298200
9725,3241,1,1464.819939284045900
9726,3241,2,4095.436206772468700
9727,3242,0,2236.901961758052000
9728,3242,1,2054.160983143084200
9729,3242,2,4564.664321520727800
9730,3243,0,1266.260585538381300
9731,3243,1,2512.220141917622200
9732,3243,2,5174.023247024561900
9733,3244,0,2279.321788091644500
9734,3244,1,1559.330945130424000
9735,3244,2,4198.698725952343000
9736,3245,0,3100.922324939419900
9737,3245,1,1686.112496362827000
9738,3245,2,3904.037791559774200
9739,3246,0,1199.975821428575300
9740,3246,1,2577.034583347991000
9741,3246,2,5239.194986133186800
9742,3247,0,1824.561414590431700
9743,3247,1,2173.188290248793700
9744,3247,2,4777.488499665350000
9745,3248,0,2822.167479538972200
9746,3248,1,1091.295019572380400
9747,3248,2,3682.448598841886900
9748,3249,0,1313.527833286751700
