FID,distance to SAS,distance to stations before,distance decreased
3220,443.6265442,114.5733197,
3221,387.8959732,322.1448357,
3222,523.610961,321.0404444,
3223,307.631159,288.6629936,
3224,540.3138097,295.1143845,
3225,482.2051024,350.8415201,
3226,566.5835102,283.9768846,
3227,156.2166126,332.4656572,
3228,558.6163414,316.5143735,
3229,422.7769364,315.5576862,
3230,598.2246053,234.7287677,
3231,259.6814129,474.8250926,215.1436797
3232,398.3151439,267.5722587,
3233,369.1812759,201.217752,
3234,166.0142784,267.6509762,
3235,747.3681784,395.39664,
3236,275.3948052,438.6397328,
3237,300.6612492,250.33458,
3238,160.1896389,274.7525741,
3239,573.2622994,167.8577084,
3240,530.929094,363.6783964,
3241,446.4771175,401.6057977,
3242,626.1082677,208.65922,
3243,385.9562265,404.1100064,18.15377991
3244,475.2840721,384.7328262,
3245,513.9270889,307.1747181,
3246,365.7526304,401.5940046,35.84137423
3247,556.1263192,582.6890059,26.56268672
3248,332.626722,379.8232422,
3249,400.3632836,260.0463862,
3250,395.8159476,449.2298561,
3251,286.1929712,539.5096456,253.3166744
3252,443.9585721,501.1311989,57.1726268
3253,388.7793153,190.042986,
3254,420.8239337,176.0160605,
3255,441.7239239,283.1676103,
3256,727.7824047,381.1567059,
3257,536.8943907,538.5313744,1.636983746
3258,734.0197787,234.3196863,
3259,178.2653312,295.9245937,
3260,556.1310253,357.6346855,
3261,290.6423365,259.5722492,
3262,134.8102184,309.5935661,
3263,468.7062374,435.8501313,-32.85610611
3264,307.9786657,349.433691,
3265,495.8381664,341.0356146,
3266,475.5740138,352.8914269,
3267,423.6435333,135.5482355,
3268,149.7994136,348.9234094,
3269,183.3181529,386.8922244,
3270,454.3437489,400.1224781,-54.22127081
3271,355.9840459,208.6423773,
3272,367.1527235,199.1900211,
3273,468.2101263,411.896818,
3274,392.3449246,543.6614315,151.3165069
3275,604.8647479,376.134562,
3276,211.5569377,334.3683402,
3277,305.0202823,443.2658318,
3278,416.2262388,415.4943806,
3279,616.2436599,215.3155203,
3280,360.6003497,202.6574175,
3281,297.4037814,364.5340273,
3282,706.9108806,215.7261078,
3283,710.7949262,218.0611221,
3284,661.7076519,238.0102956,
3285,523.6791308,485.7983654,-37.88076544
3286,504.6336443,466.9723095,-37.66133476
3287,403.6540118,202.4205108,
3288,515.8952435,337.1872333,
3289,680.2036066,203.5544252,
3290,508.9588606,573.1718755,64.21301495
3291,513.8853452,480.4173972,-33.467948
3292,586.5325186,663.6690837,77.13656513
3293,477.494986,404.4835391,-73.01144689
3294,438.1608106,272.5082545,
3295,275.2014989,414.2981461,
3296,359.9649613,224.6048701,
3297,113.2011817,345.4023775,
3298,317.8387254,221.7602977,
3299,353.5614993,548.401248,194.8397487
3300,457.5391672,520.2785901,62.73942292
3301,311.8050869,344.6061878,
3302,574.080741,366.2350296,
3303,537.741762,296.7047915,
3304,518.7161824,315.4206941,
3305,467.0720307,375.2801214,
3306,436.5909337,313.6865324,
3307,554.7704109,33.03502779,
3308,325.6438765,247.5702188,
3309,479.7439856,136.2633213,
3310,196.3243341,465.0502825,268.7259484
3311,496.0658499,57.98622035,
3312,75.53401999,352.3408258,
3313,517.464699,415.5859197,-101.8787793
3314,596.633605,312.750031,
3315,138.3328901,420.3905205,282.0576304
3316,527.0629499,364.1729283,
3317,523.9396501,345.8895037,
3318,585.1178031,639.9166153,54.79881221
3319,444.5238928,406.4097355,
3320,475.4601518,356.3595815,
3321,631.7206607,122.2161794,
3322,476.9858807,280.6411449,
3323,172.397133,304.5054525,
3324,383.6294425,226.1236762,
3325,557.229122,363.2642958,
3326,506.2248162,112.3802326,
3327,534.9957914,545.1075932,10.11180185
3328,732.764921,384.7041823,
3329,784.2054277,323.3822932,
3330,517.8571771,507.3887786,-10.46839853
3331,559.7227149,596.0676344,36.34491948
3332,621.2368003,105.5061642,
3333,486.3652299,236.0280215,
3334,182.0925516,290.6121152,
3335,654.0488886,146.5468079,
3336,470.7183217,303.7554688,
3337,563.0852167,80.93051807,
3338,437.5122069,308.1116045,
3339,572.6388284,321.3121937,
3340,448.8295652,109.7226344,
3341,451.7205344,496.5056108,44.7850764
3342,502.4448208,105.9289399,
3343,589.3741155,242.8631514,
3344,318.5870934,316.269621,
3345,446.8593131,260.5216008,
3346,509.2245069,278.5873202,
3347,477.7759252,377.5290723,
3348,131.0056435,364.8992863,
3349,505.3120036,365.5518103,
3350,360.8580558,451.3113192,
3351,277.459437,406.6922299,
3352,636.5880523,127.9589187,
3353,592.6241665,370.9711107,
3354,574.8073365,573.6576057,-1.149730757
3355,728.9294762,179.2086992,
3356,491.3671511,220.3518035,
3357,428.0738125,521.3022457,93.22843318
3358,564.2044612,359.5794549,
3359,434.4358428,328.9801254,
3360,304.2923258,354.3762753,
3361,471.0850382,332.4390714,
3362,593.9734763,678.5207832,84.54730686
3363,434.6844681,530.3435211,95.65905297
3364,333.8339897,235.7545113,
3365,492.1856009,304.2612011,
3366,363.6521898,204.2050117,
3367,441.9779495,563.6428409,121.6648914
3368,627.6436378,285.7224865,
3369,546.276362,367.9479434,
3370,380.7385162,233.3955325,
3371,274.1885883,500.5561934,226.3676051
3372,443.9390566,454.264181,
3373,344.891902,538.3231168,193.4312148
3374,548.0775303,27.10853936,
3375,314.7698047,510.1510438,195.3812391
3376,611.0330515,653.8092204,42.7761689
3377,553.0170303,515.595859,-37.42117127
3378,506.8391257,324.886427,
3379,612.4694498,67.98982384,
3380,392.8635274,204.7567214,
3381,447.3845098,581.9550119,134.5705021
3382,292.6921047,372.3520001,
3383,660.6421082,298.8520971,
3384,657.1073937,145.9032205,
3385,603.5523988,227.1489514,
3386,392.3706437,584.083511,191.7128673
3387,354.7616665,226.4978941,
3388,443.298022,275.6834254,
3389,387.3311803,286.4633073,
3390,67.82812501,350.7540114,
3391,444.4343185,129.3118227,
3392,355.7961493,536.5097183,180.713569
3393,656.8075148,114.0944057,
3394,410.5931028,633.2675871,222.6744843
3395,530.9484785,258.9456946,
3396,517.2549851,375.1186478,
3397,522.2665732,478.5420777,-43.72449549
3398,472.7828148,355.901386,
3399,437.28236,461.5252824,
3400,661.9072993,400.8243133,
3401,358.1591048,402.437489,44.27838415
3402,323.7515034,393.8487837,
3403,475.3906084,482.9030333,7.512424878
3404,315.8055145,339.8511063,
3405,487.7989064,571.2034412,83.40453478
3406,599.1209561,50.95765857,
3407,632.0219267,205.6296362,
3408,172.0461378,260.5267054,
3409,374.8570363,423.7584324,
3410,334.122167,225.5434629,
3411,421.7784648,142.5357384,
3412,413.303473,419.2543096,
3413,514.7362474,487.3142946,-27.42195284
3414,264.5696867,265.4593842,
3415,405.2219684,620.7053621,215.4833937
3416,678.1610225,143.3892303,
3417,316.4586316,556.2682595,239.8096279
3418,623.478809,156.543359,
3419,549.8823492,422.3923066,-127.4900426
3420,289.2339895,378.6784451,
3421,572.5947964,282.5967557,
3422,427.003534,137.0794503,
3423,391.3137648,298.8402174,
3424,582.8859305,656.1714475,73.28551702
3425,470.0469029,344.7331873,
3426,551.0972348,289.4684951,
3427,615.6960261,282.8805448,
3428,500.2778447,366.3984551,
3429,564.9235697,364.4547492,
3430,433.2570824,309.1760657,
3431,641.1168024,133.2920504,
3432,284.1688547,267.4754231,
3433,674.8498475,417.1015895,
3434,364.0044488,587.2498408,223.245392
3435,384.5098048,410.3603641,
3436,558.8594311,157.6341102,
3437,371.4256799,547.0669882,175.6413083
3438,511.3342291,352.4738869,
3439,435.3457087,534.171856,98.82614731
3440,230.3830652,377.9156032,
3441,318.528986,561.8029691,243.2739831
3442,149.5614548,288.4114264,
3443,516.6875139,500.5464596,-16.14105429
3444,478.1022787,370.8205243,
3445,481.2170026,499.5913408,18.37433817
3446,349.1882616,365.1674359,
3447,523.8393519,306.8392269,
3448,377.8474692,194.9968812,
3449,759.8779545,404.8770377,
3450,472.7355603,544.3753844,71.6398241
3451,764.0240257,408.0791525,
3452,634.3453917,147.9689556,
3453,693.3659502,208.6353017,
3454,610.9563163,645.9249228,34.96860653
3455,336.5435335,261.8826977,
3456,590.4991149,243.8892544,
3457,385.5202144,554.6658076,169.1455932
3458,402.5803752,252.3958586,
3459,390.9022509,531.7074953,140.8052444
3460,122.1681986,331.764,
3461,574.4194183,69.06412814,
3462,489.3116562,274.2646604,
3463,290.3301403,451.4461471,
3464,319.8117934,235.8368052,
3465,437.1319295,543.3905277,106.2585982
3466,613.8222847,110.476753,
3467,397.9012319,444.6765477,
3468,639.7488437,202.6913472,
3469,555.8080438,274.7472612,
3470,607.9887097,58.42457661,
3471,469.4084479,393.4002784,
3472,190.6685179,200.2760632,
3473,496.9437924,360.0402326,
3474,776.4408217,460.1091657,
3475,273.0192597,174.977428,
3476,740.1251908,383.4958755,
3477,552.9576144,386.92841,
3478,594.9486351,230.3925522,
3479,477.0896836,202.8129769,
3480,587.1461972,244.7849146,
3481,770.4500865,403.2014421,
3482,777.0942315,419.465001,
3483,485.3392892,150.8733442,
3484,322.9462593,127.9956733,
3485,390.9378149,64.00257691,
3486,730.5134629,385.076953,
3487,748.584661,468.6486532,
3488,553.2837385,329.0330569,
3489,139.1395011,236.5436348,
3490,447.4900473,87.26866685,
3491,555.1379623,269.28507,
3492,453.6453853,358.6098821,
3493,116.9554547,257.8587629,
3494,820.9056338,461.9525666,
3495,396.6235058,226.1661931,
3496,370.659276,111.9069428,
3497,664.2685665,295.4599089,
3498,738.3755503,427.1394914,
3499,794.0933727,443.583153,
3500,419.8931016,77.02114144,
3501,722.169047,415.381839,
3502,769.8544344,402.3236248,
3503,601.0725006,372.3881668,
3504,179.2990566,197.1094357,
3505,476.993783,273.5161286,
3506,718.8796408,359.1140652,
3507,431.5178756,363.472195,
3508,705.8935352,419.4475537,
3509,645.8839658,279.3723209,
3510,659.1048371,292.9894855,
3511,735.7553554,460.0552439,
3512,710.1150842,443.7439657,
3513,523.4243082,318.2178553,
3514,705.2011279,440.7624911,
3515,481.5681219,364.4324814,
3516,443.1987389,78.61409229,
3517,216.0941616,210.0347729,
3518,801.3110417,433.5675774,
3519,524.8032833,248.0075421,
3520,405.8772299,113.0030491,
3521,335.7681729,54.87745729,
3522,362.7476583,293.0642244,
3523,505.8991232,213.8142156,
3524,829.5299933,479.590362,
3525,788.4608106,430.3469429,
3526,266.0800592,172.6141772,
3527,479.8987045,278.5073521,
3528,530.4377665,247.9687671,
3529,441.6749263,192.1580449,
3530,361.1611232,112.8793533,
3531,306.3079731,92.79021572,
3532,565.2818222,320.0814696,
3533,666.1850527,378.7108075,
3534,752.5599839,450.7396912,
3535,422.0312716,116.9001556,
3536,720.9914625,450.5138828,
3537,366.3542416,236.2437634,
3538,384.6353863,286.773271,
3539,440.2297435,124.3159713,
3540,392.3395558,227.2232995,
3541,523.2588437,323.299259,
3542,755.5128478,444.9678612,
3543,484.2950162,269.2027093,
3544,652.7193276,352.6855382,
3545,376.6749274,195.6706221,
3546,758.8108493,412.1341078,
3547,815.3407488,454.399913,
3548,449.299454,360.2727959,
3549,448.7453041,193.4266375,
3550,495.9840145,277.2849628,
3551,453.9624538,303.54059,
3552,397.5435121,39.86966398,
3553,450.5298118,201.4755848,
3554,720.1280294,368.1062602,
3555,434.2524207,307.6011236,
3556,568.0554543,199.8023772,
3557,505.6634561,250.7880664,
3558,439.7768917,364.4610311,
3559,585.2137328,388.120178,
3560,808.6216624,439.6647152,
3561,501.5298656,305.083845,
3562,728.7651769,440.6311839,
3563,660.5473382,309.3645306,
3564,752.6283374,440.4180049,
3565,126.8811708,264.9760382,
3566,487.8949667,153.1139621,
3567,763.1293908,424.0059825,
3568,617.1818148,375.137393,
3569,370.9517467,144.5822646,
3570,308.2484488,136.6450165,
3571,494.44103,349.5926167,
3572,679.8530844,372.3154564,
3573,765.2533776,460.8569279,
3574,768.5702643,428.8465606,
3575,468.0809601,257.8076471,
3576,421.8682543,311.4665475,
3577,521.7335512,281.5213226,
3578,621.9351086,332.0469389,
3579,537.3940105,310.5104298,
3580,669.23783,379.5608621,
3581,766.2271658,404.2195994,
3582,458.9462295,145.08499,
3583,512.1251492,279.5356432,
3584,527.484388,282.1921915,
3585,849.3428803,510.8681583,
3586,304.5891195,217.9076005,
3587,321.7763055,130.021305,
3588,395.6559831,281.9924242,
3589,511.0966458,252.2693695,
3590,711.9199812,408.1629829,
3591,325.3210189,79.39194311,
3592,571.4145794,385.125746,
3593,647.2723139,341.1456312,
3594,621.8529861,369.3720275,
3595,499.5755056,349.2125491,
3596,707.8355864,406.7805924,
3597,607.9679649,370.0123709,
3598,543.6107451,373.5760644,
3599,830.0065484,494.60925,
3600,697.9018997,367.6014843,
3601,779.4589022,460.544614,
3602,501.5472311,157.1957692,
3603,749.9793626,392.8548162,
3604,485.4495387,283.9420387,
3605,515.4675227,253.5675827,
3606,596.7881288,232.47459,
3607,401.2545951,279.891513,
3608,650.7587914,322.6814511,
3609,335.0092925,213.1831137,
3610,524.8894518,282.273779,
3611,414.8324532,114.5253101,
3612,495.1394077,384.9363975,
3613,319.2859334,237.7933347,
3614,578.2330141,386.5052592,
3615,648.6710008,365.3628169,
3616,164.7091508,226.6485446,
3617,701.7747191,396.6262026,
3618,155.2758559,236.571651,
3619,410.2124307,49.33577821,
3620,534.2090292,284.574658,
3621,350.786084,37.09976594,
3622,792.2741409,487.8550527,
3623,611.5973521,371.3148602,
3624,624.9639198,273.1385744,
3625,636.0073651,339.0982909,
3626,504.1098202,278.2431186,
3627,477.9585284,389.999035,
3628,533.4063393,322.471314,
3629,671.318948,366.0128005,
3630,263.2736396,252.5778394,
3631,73.93562288,305.0923306,
3632,609.7703345,241.2351697,
3633,774.8598675,405.6460597,
3634,808.9705192,493.0464685,
3635,246.2683506,126.8479691,
3636,570.8094106,207.1235466,
3637,350.4385366,150.224953,
3638,423.6907862,61.11717259,
3639,726.5603618,454.0672007,
3640,311.316966,136.2249451,
3641,409.3974526,125.2395138,
3642,574.5609484,223.0149737,
3643,352.6398087,242.8320948,
3644,633.7937699,268.193951,
3645,545.0860031,350.6724085,
3646,328.5906184,160.7250195,
3647,519.8960212,381.2436468,
3648,453.9048237,194.6699072,
3649,694.4000429,397.031949,
3650,714.9888678,431.1834772,
3651,496.0016392,234.7538737,
3652,660.758386,291.8742878,
3653,393.4656742,191.9223802,
3654,475.9450551,245.4618489,
3655,736.186287,367.0507192,
3656,814.9383601,481.3103247,
3657,687.8591109,352.7106616,
3658,337.9195338,121.8922413,
3659,495.5246237,141.2500672,
3660,680.3360164,387.1326562,
3661,687.6216882,359.0401954,
3662,334.9983728,258.3005808,
3663,309.2840598,91.5240376,
3664,619.7770014,264.0006747,
3665,357.6081203,114.7461796,
3666,432.7987981,271.9393972,
3667,380.0195762,230.9391194,
3668,407.5894229,119.1011426,
3669,825.9193068,525.5159518,
3670,515.5390371,190.3250636,
3671,271.7649577,118.5306623,
3672,428.2031951,309.3564409,
3673,520.331049,222.1637942,
3674,347.7622305,246.0861408,
3675,725.4623351,380.5135377,
3676,696.3647118,397.5586547,
3677,658.2725326,356.6028436,
3678,663.7644332,375.9098799,
3679,534.0590444,242.7645471,
3680,413.6860068,65.42513099,
3681,767.0004024,426.5811871,
3682,129.1518235,264.9725844,
3683,801.8399074,450.8068148,
3684,719.1696225,360.7446477,
3685,504.84752,167.6330725,
3686,735.3447678,394.5550034,
3687,804.6749354,460.1865237,
3688,665.3732888,315.0823908,
3689,604.3207853,393.528551,
3690,610.8858493,292.0643471,
3691,765.8550438,480.6234609,
3692,560.6746618,197.0707745,
3693,268.0034835,259.1210493,
3694,415.5694282,313.8498823,
3695,442.8177873,185.7344876,
3696,473.5294714,107.2379912,
3697,489.169642,232.4409279,
3698,482.2850703,230.3361277,
3699,685.7375245,376.7249109,
3700,427.1522992,372.7514734,
3701,589.7629151,389.2795265,
3702,626.6707974,406.3087568,
3703,108.9466331,288.3995228,
3704,475.938126,144.8898128,
3705,474.0457227,391.477664,
3706,563.0672743,356.5903617,
3707,474.9210427,228.3457746,
3708,490.8987279,276.8716067,
3709,386.9300883,322.1119722,
3710,527.3095867,318.6423335,
3711,787.5789308,428.8915933,
3712,315.5385925,132.1876393,
3713,746.1688627,400.6095058,
3714,247.0447032,286.9298825,
3715,741.038245,379.1779745,
3716,444.8845275,362.1191899,
3717,343.8043048,118.2693718,
3718,707.1402326,404.8578259,
3719,555.8373975,293.446166,
3720,525.085782,224.0353539,
3721,759.4885559,390.2974805,
3722,536.5043187,337.3816899,
3723,635.352475,266.5923477,
3724,786.5251003,436.5470324,
3725,561.9241813,361.2684629,
3726,741.0140644,404.5240568,
3727,740.4903582,403.978687,
3728,411.6188591,143.3158071,
3729,747.5835897,454.0115052,
3730,335.2103433,157.451252,
3731,610.651481,245.6291931,
3732,583.135926,362.4628842,
3733,528.5456644,350.5876007,
3734,326.5458621,217.0311129,
3735,329.3406916,125.9796426,
3736,567.2527295,359.0027007,
3737,266.4325468,161.2038061,
3738,634.5188885,389.0818092,
3739,619.2513369,291.2019469,
3740,491.178585,130.7180511,
3741,594.8015234,284.0375945,
3742,332.4407707,75.91606917,
3743,549.0416495,356.4166294,
3744,273.1017915,164.0667536,
3745,759.0185555,401.4458886,
3746,314.5325006,231.4445569,
3747,586.6578308,245.2939889,
3748,700.3758158,437.8801258,
3749,494.426967,232.8762017,
3750,212.1621556,205.9473492,
3751,286.4997397,90.55003585,
3752,803.2142668,433.957768,
3753,482.5006237,388.438117,
3754,459.7631724,277.4738279,
3755,717.4877804,362.8453963,
3756,430.0581967,190.5147645,
3757,425.8486612,62.61458031,
3758,389.2263356,228.0672563,
3759,806.6851266,443.9434976,
3760,630.8674894,383.456279,
3761,682.4567014,427.6133081,
3762,462.2553142,199.3603741,
3763,776.2961966,407.1660595,
3764,557.7591127,368.9221406,
3765,811.5450523,503.0513779,
3766,839.3854059,511.1782466,
3767,624.7528845,373.9343477,
3768,577.8179839,209.5165847,
3769,508.1790102,278.8571581,
3770,366.9022838,198.6572494,
3771,698.8170982,400.2067468,
3772,286.4362057,151.6980711,
3773,346.5169431,118.3696235,
3774,575.0180068,359.8680932,
3775,627.7169356,378.5664271,
3776,692.5694168,361.7453381,
3777,508.4370612,173.8550188,
3778,538.8722318,286.1765925,
3779,333.437661,122.6963351,
3780,343.5230214,153.7576884,
3781,769.6441093,412.3496971,
3782,710.8455885,422.5764949,
3783,505.8277266,183.1599227,
3784,710.4447157,396.1834968,
3785,818.9824207,509.0130956,
3786,586.6122974,363.3686248,
3787,170.6539357,220.466113,
3788,576.1463332,335.3012744,
3789,74.45838398,302.1239722,
3790,668.2373327,401.7072037,
3791,558.2811881,330.2074059,
3792,758.4040405,475.4023838,
3793,154.0007179,221.4287815,
3794,383.1073503,229.9133463,
3795,483.8355728,350.8789139,
3796,367.2532219,145.9568378,
3797,340.6686494,265.6322482,
3798,587.6407196,260.4143558,
3799,200.4908005,270.0446106,
3800,663.2534687,305.614735,
3801,795.4944571,464.3532637,
3802,504.7875765,163.0302801,
3803,479.6833329,124.6647288,
3804,642.2905393,345.4811007,
3805,739.5808788,393.451845,
3806,551.3134117,353.9443884,
3807,735.9643525,380.3763883,
3808,715.7409772,425.7177387,
3809,854.4209338,519.2195826,
3810,494.8244341,209.1993414,
3811,476.8632676,201.7710155,
3812,720.6933476,428.9429192,
3813,658.4342447,372.4099271,
3814,429.9827228,146.6673516,
3815,594.9985338,390.7146414,
3816,642.1502392,322.9860563,
3817,293.5647091,146.518009,
3818,322.7293189,162.6465212,
3819,517.112363,280.5081743,
3820,466.3802408,111.2746105,
3821,702.640475,401.7837003,
3822,458.1354332,224.8707577,
3823,561.7098815,193.3290406,
3824,450.4326041,258.0977873,
3825,488.8086864,289.5996974,
3826,703.1440963,403.3457146,
3827,496.2255707,129.1658106,
3828,464.2770788,395.7539653,
3829,622.2976446,275.0077892,
3830,305.8946375,72.51760098,
3831,564.2227492,383.8912158,
3832,214.5727685,232.7689452,
3833,742.515926,375.2459539,
3834,734.7396234,388.9061216,
3835,796.3277584,432.9891191,
3836,444.5373509,179.6505986,
3837,149.3796718,231.54565,
3838,669.2280187,362.3791136,
3839,479.6432597,113.058943,
3840,564.1275122,331.7232836,
3841,544.5422706,344.6403632,
3842,694.906965,383.6937386,
3843,604.0936681,235.5287041,
3844,291.8313521,182.0641362,
3845,468.0015366,226.730358,
3846,718.7050456,365.2788537,
3847,540.2826001,368.7628442,
3848,513.3806611,277.8178775,
3849,277.2513052,272.1046901,
3850,757.455194,418.9780187,
3851,739.2092953,462.3421622,
3852,571.2892882,359.7722921,
3853,159.9119005,231.6767001,
3854,710.6372344,342.6123374,
3855,569.9514343,333.3812377,
3856,182.7033174,191.6071431,
3857,156.5858887,282.8027893,
3858,800.1582201,505.8272635,
3859,565.7535579,361.8508452,
3860,730.2121899,421.1666696,
3861,539.7377384,351.9342476,
3862,317.6611576,84.50868896,
3863,457.011159,133.1315796,
3864,280.2880082,285.6145501,
3865,767.7861769,440.6426919,
3866,169.38274,266.6130243,
3867,145.7569052,246.7439543,
3868,329.2304414,52.26869573,
3869,265.5605292,116.5321192,
3870,590.3162596,221.914772,
3871,730.9012683,389.5993044,
3872,546.2091798,327.5683335,
3873,764.394196,416.1022164,
3874,727.8990578,359.7861513,
3875,120.3068346,272.2768797,
3876,868.5694527,554.5714684,
3877,499.9689294,277.7096789,
3878,743.4539946,465.1797204,
3879,409.3319834,277.2375901,
3880,602.4941686,368.13973,
3881,639.8769255,360.6839364,
3882,433.4545894,147.9539884,
3883,272.8332173,265.4040947,
3884,810.0531075,442.3920878,
3885,396.7237641,333.6938068,
3886,194.3123668,194.1542023,
3887,359.084917,64.33925801,
3888,437.771204,148.873624,
3889,723.139179,418.6521327,
3890,785.7981998,418.4205167,
3891,494.8224942,208.6021292,
3892,716.9237733,411.6654129,
3893,825.9962997,514.681676,
3894,403.3781307,319.3110909,
3895,687.4197728,375.9114283,
3896,746.2450375,384.260456,
3897,282.7859459,277.6692022,
3898,431.0443612,120.2657,
3899,758.3194244,439.9445917,
3900,674.7580271,383.2994066,
3901,579.3999773,361.5473132,
3902,402.611782,100.4141169,
3903,247.7217652,129.4627099,
3904,758.2938898,390.8680725,
3905,282.7470501,193.4908899,
3906,664.0688167,305.4437687,
3907,489.6247074,247.3096427,
3908,748.5119343,386.4277422,
3909,686.2951697,390.9389263,
3910,654.6906276,285.9217554,
3911,350.1628288,205.2578575,
3912,177.5737649,213.3326609,
3913,404.2707023,106.9894551,
3914,731.5716649,457.3124874,
3915,402.1530223,207.1675855,
3916,499.0931775,274.3016523,
3917,553.1969089,362.4034595,
3918,757.2411724,448.390664,
3919,464.6418241,98.6277761,
3920,471.18469,263.3492648,
3921,690.2999829,380.1778389,
3922,720.0303783,375.6227559,
3923,128.064932,247.8798477,
3924,663.5983037,360.4100142,
3925,297.8283234,145.1649969,
3926,526.1469457,257.1226863,
3927,686.5853029,408.040239,
3928,575.344748,360.623023,
3929,676.3070436,338.0694446,
3930,599.8421952,345.1089972,
3931,815.1714519,455.08018,
3932,808.1311864,438.701628,
3933,774.1810416,433.8565034,
3934,300.8968873,141.446611,
3935,690.1129119,393.9799357,
3936,458.4531781,356.9419202,
3937,704.0561642,423.9143434,
3938,251.9282486,281.2330211,
3939,327.0533029,247.5612319,
3940,685.5789355,390.7847298,
3941,753.5073346,472.0159842,
3942,195.2429758,276.5785226,
3943,549.6046216,328.2420683,
3944,590.1478407,364.3420024,
3945,374.5628494,307.3592822,
3946,468.382268,354.0403425,
3947,455.8074287,194.9952244,
3948,473.4025411,200.1461389,
3949,432.1188028,190.9397282,
3950,248.9921436,131.7470982,
3951,676.3505206,337.4726443,
3952,314.3221457,168.723776,
3953,541.0683907,326.6540399,
3954,386.9136118,33.61282328,
3955,497.8895912,130.804871,
3956,597.1700844,366.4227068,
3957,499.2377375,249.2306976,
3958,460.8628131,224.3222797,
3959,545.5037262,352.8593321,
3960,693.9757226,417.4065169,
3961,593.7112391,365.3791241,
3962,132.4577358,250.0659233,
3963,761.9615075,405.0274861,
3964,416.757768,143.9261015,
3965,590.1976724,266.0730086,
3966,689.1282619,414.3475858,
3967,459.2931698,157.5685766,
3968,106.4593623,276.7018361,
3969,736.9766354,397.5598776,
3970,439.7691155,191.7869739,
3971,495.7313811,177.3105523,
3972,715.3228429,446.9559225,
3973,206.0070421,263.4301514,
3974,775.3814749,426.2277325,
3975,336.8177439,155.6834249,
3976,749.6869993,435.7542305,
3977,409.3979655,316.4708685,
3978,802.4401398,470.3826863,
3979,521.6747405,350.066998,
3980,493.3302903,133.6345536,
3981,534.2641599,351.2002392,
3982,309.7134653,224.929784,
3983,523.3899634,306.9158655,
3984,474.1086196,268.498723,
3985,110.9090632,265.6044566,
3986,738.6734088,400.6680978,
3987,94.16907481,283.180071,
3988,509.9522848,382.2561387,
3989,491.9192576,272.9044681,
3990,476.967354,166.3655572,
3991,386.1471548,228.9654379,
3992,736.578769,439.5924285,
3993,288.0346864,201.0217729,
3994,300.3113064,177.7416703,
3995,302.8462015,193.7003261,
3996,380.6692267,314.668623,
3997,571.2680129,298.4718691,
3998,632.0353249,348.9368587,
3999,493.5855234,337.4641115,
4000,284.221002,182.878245,
4001,627.4793921,258.8414942,
4002,577.8409446,226.483586,
4003,466.7641283,733.843053,267.0789247
4004,492.9559349,771.8079458,278.8520109
4005,336.7753083,602.0691528,265.2938445
4006,505.8306602,814.8611263,309.0304661
4007,537.5559812,887.5082742,349.952293
4008,561.9492345,671.4119218,109.4626873
4009,395.0582699,764.1753384,369.1170685
4010,654.1772859,1023.444488,369.2672025
4011,240.7133011,516.5738775,275.8605764
4012,532.5159342,900.1944982,367.678564
4013,406.3308395,726.4146802,320.0838407
4014,527.3801291,743.4632338,216.0831047
4015,523.0337369,812.4078341,289.3740972
4016,219.2514601,557.0570624,337.8056023
4017,362.4267195,693.9321042,331.5053847
4018,130.503527,456.3316288,325.8281018
4019,378.9972386,723.9557671,344.9585285
4020,306.5184745,582.9575262,276.4390517
4021,622.749248,761.1473817,138.3981337
4022,269.799932,600.4885249,330.6885929
4023,520.8387208,733.0868863,212.2481655
4024,497.7927535,778.5196549,280.7269014
4025,121.7946876,489.2382214,367.4435338
4026,346.7190667,669.5219871,322.8029204
4027,710.861753,1049.225772,338.3640191
4028,456.2855258,810.2173084,353.9317826
4029,443.2583587,726.325944,283.0675853
4030,389.1822466,735.243349,346.0611024
4031,637.3570641,1005.506032,368.1489675
4032,285.1779828,638.1477701,352.9697873
4033,100.7663423,455.1402497,354.3739074
4034,429.8152817,755.0183018,325.2030201
4035,107.0039423,462.6876415,355.6836992
4036,584.896577,954.4041463,369.5075693
4037,749.0034621,945.9650237,196.9615616
4038,474.6794832,843.6804805,369.0009973
4039,619.4056154,966.2639822,346.8583668
4040,392.874173,748.796132,355.921959
4041,415.5498267,764.1032157,348.553389
4042,213.0073862,576.9208518,363.9134656
4043,345.0688823,706.0027274,360.9338451
4044,649.2418157,1005.281045,356.0392293
4045,653.8873197,1022.87081,368.9834906
4046,184.2098805,545.8786098,361.6687293
4047,617.981216,946.843564,328.862348
4048,57.14516708,420.8319809,363.6868138
4049,191.2804509,553.3574533,362.0770024
4050,333.5430904,595.6969531,262.1538627
4051,520.1317011,870.4949371,350.363236
4052,163.6517066,476.2887355,312.6370289
4053,418.5800548,758.8214365,340.2413817
4054,661.7165275,899.2272438,237.5107163
4055,417.9211842,740.6538285,322.7326443
4056,510.8612647,864.9491791,354.0879144
4057,422.0971845,779.5325995,357.435415
4058,119.731369,477.5304883,357.7991193
4059,370.8299856,714.8418228,344.0118372
4060,806.8991279,1140.118431,333.219303
4061,328.2252238,620.176809,291.9515852
4062,494.6327902,862.0690169,367.4362267
4063,625.3902288,708.5313442,83.14111543
4064,618.7024813,976.4614003,357.758919
